TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Med$PerMWHr
5,0.0,2022.0,11.0,3.0,0.01857143,0.02,0.60876143,0.79335334,-0.83984057,0.54283314,0.02
6,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.70710678,0.70710678,-0.83964584,0.5431343,0.01
7,0.0,2022.0,11.0,3.0,0.01142857,0.01,0.79335334,0.60876143,-0.839451,0.54343539,0.01
8,0.0,2022.0,11.0,3.0,0.01,0.01,0.8660254,0.5,-0.83925605,0.5437364,0.01
9,0.0,2022.0,11.0,3.0,0.01,0.01,0.92387953,0.38268343,-0.839061,0.54403735,0.01
10,0.0,2022.0,11.0,3.0,0.01,0.01,0.96592583,0.25881905,-0.83886584,0.54433823,0.01
11,0.0,2022.0,11.0,3.0,0.01,0.01,0.99144486,0.13052619,-0.83867057,0.54463904,0.01
12,0.0,2022.0,11.0,3.0,0.01166667,0.01,1.0,0.0,-0.83847519,0.54493977,0.02
13,0.0,2022.0,11.0,3.0,0.01833333,0.02,0.99144486,-0.13052619,-0.83827971,0.54524044,0.265
14,0.0,2022.0,11.0,3.0,1.98,0.265,0.96592583,-0.25881905,-0.83808411,0.54554104,5.155
15,0.0,2022.0,11.0,3.0,5.33,5.155,0.92387953,-0.38268343,-0.83788841,0.54584156,10.78
16,0.0,2022.0,11.0,3.0,9.51714286,10.78,0.8660254,-0.5,-0.8376926,0.54614202,11.04
17,0.0,2022.0,11.0,3.0,16.66285714,11.04,0.79335334,-0.60876143,-0.83749669,0.5464424,91.83
18,0.0,2022.0,11.0,3.0,78.27,91.83,0.70710678,-0.70710678,-0.83730066,0.54674272,11.075
19,0.0,2022.0,11.0,3.0,38.02,11.075,0.60876143,-0.79335334,-0.83710453,0.54704296,13.78
20,0.0,2022.0,11.0,3.0,44.33714286,13.78,0.5,-0.8660254,-0.83690829,0.54734314,11.025
21,0.0,2022.0,11.0,3.0,11.025,11.025,0.38268343,-0.92387953,-0.83671194,0.54764324,11.03
22,0.0,2022.0,11.0,3.0,11.035,11.03,0.25881905,-0.96592583,-0.83651549,0.54794328,11.16
23,0.0,2022.0,11.0,3.0,11.44333333,11.16,0.13052619,-0.99144486,-0.83631893,0.54824324,27.41
24,0.0,2022.0,11.0,3.0,28.025,27.41,0.0,-1.0,-0.83612226,0.54854314,43.905
25,0.0,2022.0,11.0,3.0,43.905,43.905,-0.13052619,-0.99144486,-0.83592548,0.54884296,10.735
26,0.0,2022.0,11.0,3.0,16.26666667,10.735,-0.25881905,-0.96592583,-0.83572859,0.54914271,43.14
27,0.0,2022.0,11.0,3.0,32.62333333,43.14,-0.38268343,-0.92387953,-0.8355316,0.54944239,11.0
28,0.0,2022.0,11.0,3.0,10.94428571,11.0,-0.5,-0.8660254,-0.8353345,0.549742,10.94
29,0.0,2022.0,11.0,3.0,10.95666667,10.94,-0.60876143,-0.79335334,-0.83513729,0.55004154,10.95
30,0.0,2022.0,11.0,3.0,10.95,10.95,-0.70710678,-0.70710678,-0.83493998,0.55034101,10.88
31,0.0,2022.0,11.0,3.0,10.84166667,10.88,-0.79335334,-0.60876143,-0.83474256,0.55064041,10.87
32,0.0,2022.0,11.0,3.0,10.85166667,10.87,-0.8660254,-0.5,-0.83454503,0.55093974,10.95
33,0.0,2022.0,11.0,3.0,10.98333333,10.95,-0.92387953,-0.38268343,-0.83434739,0.551239,11.01
34,0.0,2022.0,11.0,3.0,11.01,11.01,-0.96592583,-0.25881905,-0.83414965,0.55153818,27.11
35,0.0,2022.0,11.0,3.0,27.56,27.11,-0.99144486,-0.13052619,-0.8339518,0.5518373,10.975
36,0.0,2022.0,11.0,3.0,10.975,10.975,-1.0,-0.0,-0.83375384,0.55213634,10.995
37,0.0,2022.0,11.0,3.0,11.02,10.995,-0.99144486,0.13052619,-0.83355577,0.55243531,10.98
38,0.0,2022.0,11.0,3.0,10.93285714,10.98,-0.96592583,0.25881905,-0.8333576,0.55273422,10.96
39,0.0,2022.0,11.0,3.0,9.32714286,10.96,-0.92387953,0.38268343,-0.83315932,0.55303305,5.91
40,0.0,2022.0,11.0,3.0,5.11,5.91,-0.8660254,0.5,-0.83296093,0.55333181,0.525
41,0.0,2022.0,11.0,3.0,3.15375,0.525,-0.79335334,0.60876143,-0.83276244,0.55363049,6.62
42,0.0,2022.0,11.0,3.0,7.38571429,6.62,-0.70710678,0.70710678,-0.83256383,0.55392911,11.1
43,0.0,2022.0,11.0,3.0,10.53857143,11.1,-0.60876143,0.79335334,-0.83236513,0.55422766,10.73
44,0.0,2022.0,11.0,3.0,10.12142857,10.73,-0.5,0.8660254,-0.83216631,0.55452613,10.93
45,0.0,2022.0,11.0,3.0,9.66285714,10.93,-0.38268343,0.92387953,-0.83196739,0.55482454,0.53
46,0.0,2022.0,11.0,3.0,3.27285714,0.53,-0.25881905,0.96592583,-0.83176836,0.55512287,0.53
47,0.0,2022.0,11.0,3.0,3.40428571,0.53,-0.13052619,0.99144486,-0.83156922,0.55542113,10.84
48,0.0,2022.0,11.0,3.0,11.94857143,10.84,-0.0,1.0,-0.83136998,0.55571932,0.53
1,0.0,2022.0,11.0,4.0,2.95166667,0.53,0.13052619,0.99144486,-0.83117063,0.55601744,0.02
2,0.0,2022.0,11.0,4.0,0.87,0.02,0.25881905,0.96592583,-0.83097117,0.55631548,0.02
3,0.0,2022.0,11.0,4.0,0.01833333,0.02,0.38268343,0.92387953,-0.8307716,0.55661346,0.01
4,0.0,2022.0,11.0,4.0,0.01,0.01,0.5,0.8660254,-0.83057193,0.55691136,0.01
5,0.0,2022.0,11.0,4.0,0.01,0.01,0.60876143,0.79335334,-0.83037215,0.55720919,0.01
6,0.0,2022.0,11.0,4.0,0.01,0.01,0.70710678,0.70710678,-0.83017227,0.55750695,0.01
7,0.0,2022.0,11.0,4.0,0.01,0.01,0.79335334,0.60876143,-0.82997228,0.55780464,0.01
8,0.0,2022.0,11.0,4.0,0.01,0.01,0.8660254,0.5,-0.82977218,0.55810226,0.01
9,0.0,2022.0,11.0,4.0,0.01,0.01,0.92387953,0.38268343,-0.82957197,0.5583998,0.01
10,0.0,2022.0,11.0,4.0,0.01,0.01,0.96592583,0.25881905,-0.82937166,0.55869728,0.01
11,0.0,2022.0,11.0,4.0,0.01,0.01,0.99144486,0.13052619,-0.82917124,0.55899468,0.01
12,0.0,2022.0,11.0,4.0,0.01166667,0.01,1.0,0.0,-0.82897072,0.55929201,0.02
13,0.0,2022.0,11.0,4.0,0.10666667,0.02,0.99144486,-0.13052619,-0.82877009,0.55958926,10.77
14,0.0,2022.0,11.0,4.0,6.45428571,10.77,0.96592583,-0.25881905,-0.82856935,0.55988645,5.7
15,0.0,2022.0,11.0,4.0,6.51428571,5.7,0.92387953,-0.38268343,-0.8283685,0.56018356,11.08
16,0.0,2022.0,11.0,4.0,14.73166667,11.08,0.8660254,-0.5,-0.82816755,0.5604806,11.08
17,0.0,2022.0,11.0,4.0,11.28666667,11.08,0.79335334,-0.60876143,-0.82796649,0.56077757,11.02
18,0.0,2022.0,11.0,4.0,11.02,11.02,0.70710678,-0.70710678,-0.82776533,0.56107447,10.91
19,0.0,2022.0,11.0,4.0,10.91,10.91,0.60876143,-0.79335334,-0.82756406,0.56137129,10.98
20,0.0,2022.0,11.0,4.0,10.95666667,10.98,0.5,-0.8660254,-0.82736268,0.56166805,10.775
21,0.0,2022.0,11.0,4.0,10.41,10.775,0.38268343,-0.92387953,-0.8271612,0.56196473,10.61
22,0.0,2022.0,11.0,4.0,8.72,10.61,0.25881905,-0.96592583,-0.82695961,0.56226133,10.93
23,0.0,2022.0,11.0,4.0,10.84571429,10.93,0.13052619,-0.99144486,-0.82675791,0.56255787,10.865
24,0.0,2022.0,11.0,4.0,10.815,10.865,0.0,-1.0,-0.82655611,0.56285433,10.895
25,0.0,2022.0,11.0,4.0,10.575,10.895,-0.13052619,-0.99144486,-0.8263542,0.56315072,11.02
26,0.0,2022.0,11.0,4.0,9.92,11.02,-0.25881905,-0.96592583,-0.82615218,0.56344704,7.49
27,0.0,2022.0,11.0,4.0,6.99,7.49,-0.38268343,-0.92387953,-0.82595006,0.56374329,10.9
28,0.0,2022.0,11.0,4.0,10.8875,10.9,-0.5,-0.8660254,-0.82574783,0.56403946,9.93
29,0.0,2022.0,11.0,4.0,9.93,9.93,-0.60876143,-0.79335334,-0.8255455,0.56433556,20.97
30,0.0,2022.0,11.0,4.0,19.65,20.97,-0.70710678,-0.70710678,-0.82534306,0.56463159,16.29
31,0.0,2022.0,11.0,4.0,16.29,16.29,-0.79335334,-0.60876143,-0.82514051,0.56492755,10.89
32,0.0,2022.0,11.0,4.0,10.9,10.89,-0.8660254,-0.5,-0.82493786,0.56522343,10.92
33,0.0,2022.0,11.0,4.0,10.918,10.92,-0.92387953,-0.38268343,-0.8247351,0.56551924,16.22
34,0.0,2022.0,11.0,4.0,17.26857143,16.22,-0.96592583,-0.25881905,-0.82453224,0.56581498,21.775
35,0.0,2022.0,11.0,4.0,21.775,21.775,-0.99144486,-0.13052619,-0.82432927,0.56611064,21.84
36,0.0,2022.0,11.0,4.0,21.89,21.84,-1.0,-0.0,-0.82412619,0.56640624,11.0
37,0.0,2022.0,11.0,4.0,10.61285714,11.0,-0.99144486,0.13052619,-0.82392301,0.56670176,3.83
38,0.0,2022.0,11.0,4.0,2.76,3.83,-0.96592583,0.25881905,-0.82371972,0.5669972,0.12
39,0.0,2022.0,11.0,4.0,0.12,0.12,-0.92387953,0.38268343,-0.82351632,0.56729258,4.57
40,0.0,2022.0,11.0,4.0,2.71714286,4.57,-0.8660254,0.5,-0.82331282,0.56758788,0.14
41,0.0,2022.0,11.0,4.0,1.39,0.14,-0.79335334,0.60876143,-0.82310921,0.5678831,0.1
42,0.0,2022.0,11.0,4.0,2.00428571,0.1,-0.70710678,0.70710678,-0.8229055,0.56817826,10.89
43,0.0,2022.0,11.0,4.0,9.99428571,10.89,-0.60876143,0.79335334,-0.82270168,0.56847334,8.87
44,0.0,2022.0,11.0,4.0,7.87142857,8.87,-0.5,0.8660254,-0.82249776,0.56876835,4.56
45,0.0,2022.0,11.0,4.0,5.16142857,4.56,-0.38268343,0.92387953,-0.82229373,0.56906328,5.135
46,0.0,2022.0,11.0,4.0,5.98333333,5.135,-0.25881905,0.96592583,-0.82208959,0.56935815,4.87
47,0.0,2022.0,11.0,4.0,6.16,4.87,-0.13052619,0.99144486,-0.82188535,0.56965293,4.855
48,0.0,2022.0,11.0,4.0,6.02333333,4.855,-0.0,1.0,-0.82168101,0.56994765,0.02
1,0.0,2022.0,11.0,5.0,1.35571429,0.02,0.13052619,0.99144486,-0.82147655,0.57024229,2.38
2,0.0,2022.0,11.0,5.0,2.38166667,2.38,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3,0.0,2022.0,11.0,5.0,0.01,0.01,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4,0.0,2022.0,11.0,5.0,0.01,0.01,0.5,0.8660254,-0.82086256,0.57112578,0.01
5,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,0.5,-0.82004243,0.57230273,0.01
9,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12,0.0,2022.0,11.0,5.0,0.01,0.01,1.0,0.0,-0.81922061,0.57347851,0.015
13,0.0,2022.0,11.0,5.0,0.015,0.015,0.99144486,-0.13052619,-0.81901489,0.57377227,0.02
14,0.0,2022.0,11.0,5.0,0.018,0.02,0.96592583,-0.25881905,-0.81880906,0.57406595,0.02
15,0.0,2022.0,11.0,5.0,0.02,0.02,0.92387953,-0.38268343,-0.81860313,0.57435957,0.03
16,0.0,2022.0,11.0,5.0,0.02666667,0.03,0.8660254,-0.5,-0.8183971,0.5746531,0.03
17,0.0,2022.0,11.0,5.0,0.96,0.03,0.79335334,-0.60876143,-0.81819096,0.57494657,5.67
18,0.0,2022.0,11.0,5.0,5.52,5.67,0.70710678,-0.70710678,-0.81798471,0.57523996,0.03
19,0.0,2022.0,11.0,5.0,1.81166667,0.03,0.60876143,-0.79335334,-0.81777836,0.57553327,0.03
20,0.0,2022.0,11.0,5.0,1.93666667,0.03,0.5,-0.8660254,-0.81757191,0.57582652,0.03
21,0.0,2022.0,11.0,5.0,0.04428571,0.03,0.38268343,-0.92387953,-0.81736535,0.57611969,5.58
22,0.0,2022.0,11.0,5.0,4.275,5.58,0.25881905,-0.96592583,-0.81715868,0.57641278,0.04
23,0.0,2022.0,11.0,5.0,0.97833333,0.04,0.13052619,-0.99144486,-0.81695191,0.5767058,10.905
24,0.0,2022.0,11.0,5.0,10.9,10.905,0.0,-1.0,-0.81674503,0.57699874,10.93
25,0.0,2022.0,11.0,5.0,10.92333333,10.93,-0.13052619,-0.99144486,-0.81653805,0.57729162,10.825
26,0.0,2022.0,11.0,5.0,9.63333333,10.825,-0.25881905,-0.96592583,-0.81633097,0.57758441,5.61
27,0.0,2022.0,11.0,5.0,3.446,5.61,-0.38268343,-0.92387953,-0.81612377,0.57787714,0.07
28,0.0,2022.0,11.0,5.0,2.39714286,0.07,-0.5,-0.8660254,-0.81591648,0.57816979,0.03
29,0.0,2022.0,11.0,5.0,0.045,0.03,-0.60876143,-0.79335334,-0.81570908,0.57846236,5.545
30,0.0,2022.0,11.0,5.0,5.55,5.545,-0.70710678,-0.70710678,-0.81550157,0.57875486,5.54
31,0.0,2022.0,11.0,5.0,5.61666667,5.54,-0.79335334,-0.60876143,-0.81529396,0.57904729,10.32
32,0.0,2022.0,11.0,5.0,9.66333333,10.32,-0.8660254,-0.5,-0.81508624,0.57933964,10.78
33,0.0,2022.0,11.0,5.0,10.715,10.78,-0.92387953,-0.38268343,-0.81487842,0.57963191,11.995
34,0.0,2022.0,11.0,5.0,13.705,11.995,-0.96592583,-0.25881905,-0.8146705,0.57992412,19.605
35,0.0,2022.0,11.0,5.0,19.82,19.605,-0.99144486,-0.13052619,-0.81446247,0.58021624,22.73
36,0.0,2022.0,11.0,5.0,22.34166667,22.73,-1.0,-0.0,-0.81425433,0.5805083,23.38
37,0.0,2022.0,11.0,5.0,21.41,23.38,-0.99144486,0.13052619,-0.81404609,0.58080027,19.075
38,0.0,2022.0,11.0,5.0,19.06166667,19.075,-0.96592583,0.25881905,-0.81383775,0.58109218,11.405
39,0.0,2022.0,11.0,5.0,11.4,11.405,-0.92387953,0.38268343,-0.8136293,0.58138401,0.03
40,0.0,2022.0,11.0,5.0,1.06333333,0.03,-0.8660254,0.5,-0.81342075,0.58167576,0.03
41,0.0,2022.0,11.0,5.0,0.03,0.03,-0.79335334,0.60876143,-0.81321209,0.58196744,5.99
42,0.0,2022.0,11.0,5.0,5.64,5.99,-0.70710678,0.70710678,-0.81300333,0.58225904,10.875
43,0.0,2022.0,11.0,5.0,12.25833333,10.875,-0.60876143,0.79335334,-0.81279446,0.58255057,2.965
44,0.0,2022.0,11.0,5.0,3.11833333,2.965,-0.5,0.8660254,-0.81258549,0.58284203,10.94
45,0.0,2022.0,11.0,5.0,10.925,10.94,-0.38268343,0.92387953,-0.81237641,0.58313341,19.54
46,0.0,2022.0,11.0,5.0,18.46285714,19.54,-0.25881905,0.96592583,-0.81216723,0.58342471,22.33
47,0.0,2022.0,11.0,5.0,22.27166667,22.33,-0.13052619,0.99144486,-0.81195794,0.58371594,21.76
48,0.0,2022.0,11.0,5.0,21.85666667,21.76,-0.0,1.0,-0.81174855,0.58400709,21.47
