@relation relation: PoC: WIL0331; Target: Med$PerMWHr; Delay: 24hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Med$PerMWHr numeric

@data
13.0,0.0,2022.0,11.0,2.0,29.84571429,10.39,0.99144486,-0.13052619,-0.84754092,0.53073005,0.02
14.0,0.0,2022.0,11.0,2.0,20.34857143,9.95,0.96592583,-0.25881905,-0.84735053,0.53103397,0.03
15.0,0.0,2022.0,11.0,2.0,27.92142857,9.69,0.92387953,-0.38268343,-0.84716003,0.53133782,0.03
16.0,0.0,2022.0,11.0,2.0,9.58142857,9.58,0.8660254,-0.5,-0.84696943,0.5316416,0.03
17.0,0.0,2022.0,11.0,2.0,9.46,9.47,0.79335334,-0.60876143,-0.84677871,0.53194531,0.11
18.0,0.0,2022.0,11.0,2.0,9.14142857,9.07,0.70710678,-0.70710678,-0.84658788,0.53224896,0.11
19.0,0.0,2022.0,11.0,2.0,2.89428571,0.45,0.60876143,-0.79335334,-0.84639695,0.53255254,0.11
20.0,0.0,2022.0,11.0,2.0,8.00857143,9.24,0.5,-0.8660254,-0.84620591,0.53285604,0.11
21.0,0.0,2022.0,11.0,2.0,9.41428571,9.42,0.38268343,-0.92387953,-0.84601475,0.53315948,0.11
22.0,0.0,2022.0,11.0,2.0,22.76,9.63,0.25881905,-0.96592583,-0.84582349,0.53346286,0.1
23.0,0.0,2022.0,11.0,2.0,9.41166667,9.455,0.13052619,-0.99144486,-0.84563212,0.53376616,8.935
24.0,0.0,2022.0,11.0,2.0,9.38428571,9.42,0.0,-1.0,-0.84544064,0.53406939,9.09
25.0,0.0,2022.0,11.0,2.0,1.7,0.47,-0.13052619,-0.99144486,-0.84524906,0.53437256,9.08
26.0,0.0,2022.0,11.0,2.0,0.45428571,0.45,-0.25881905,-0.96592583,-0.84505736,0.53467565,9.14
27.0,0.0,2022.0,11.0,2.0,2.10857143,0.48,-0.38268343,-0.92387953,-0.84486556,0.53497868,9.24
28.0,0.0,2022.0,11.0,2.0,6.05714286,7.71,-0.5,-0.8660254,-0.84467364,0.53528164,9.2
29.0,0.0,2022.0,11.0,2.0,2.2,0.48,-0.60876143,-0.79335334,-0.84448162,0.53558453,9.5
30.0,0.0,2022.0,11.0,2.0,8.91,8.91,-0.70710678,-0.70710678,-0.84428949,0.53588735,9.52
31.0,0.0,2022.0,11.0,2.0,8.67,9.05,-0.79335334,-0.60876143,-0.84409725,0.53619011,38.59
32.0,0.0,2022.0,11.0,2.0,3.87571429,0.46,-0.8660254,-0.5,-0.8439049,0.53649279,71.08
33.0,0.0,2022.0,11.0,2.0,3.83714286,0.44,-0.92387953,-0.38268343,-0.84371245,0.5367954,40.57
34.0,0.0,2022.0,11.0,2.0,7.54571429,8.83,-0.96592583,-0.25881905,-0.84351988,0.53709795,39.22
35.0,0.0,2022.0,11.0,2.0,1.34571429,0.44,-0.99144486,-0.13052619,-0.84332721,0.53740043,9.92
36.0,0.0,2022.0,11.0,2.0,8.88571429,9.35,-1.0,-0.0,-0.84313443,0.53770283,9.83
37.0,0.0,2022.0,11.0,2.0,8.36,9.37,-0.99144486,0.13052619,-0.84294154,0.53800517,9.8
38.0,0.0,2022.0,11.0,2.0,1.69571429,0.45,-0.96592583,0.25881905,-0.84274854,0.53830744,9.49
39.0,0.0,2022.0,11.0,2.0,0.02,0.02,-0.92387953,0.38268343,-0.84255543,0.53860964,9.445
40.0,0.0,2022.0,11.0,2.0,0.02,0.02,-0.8660254,0.5,-0.84236222,0.53891177,9.09
41.0,0.0,2022.0,11.0,2.0,0.02142857,0.02,-0.79335334,0.60876143,-0.84216889,0.53921383,9.06
42.0,0.0,2022.0,11.0,2.0,1.04142857,0.44,-0.70710678,0.70710678,-0.84197546,0.53951582,9.37
43.0,0.0,2022.0,11.0,2.0,2.22857143,0.44,-0.60876143,0.79335334,-0.84178192,0.53981775,9.33
44.0,0.0,2022.0,11.0,2.0,0.44166667,0.44,-0.5,0.8660254,-0.84158827,0.5401196,4.625
45.0,0.0,2022.0,11.0,2.0,0.99,0.24,-0.38268343,0.92387953,-0.84139451,0.54042138,9.41
46.0,0.0,2022.0,11.0,2.0,0.98166667,0.245,-0.25881905,0.96592583,-0.84120065,0.5407231,9.37
47.0,0.0,2022.0,11.0,2.0,3.48166667,2.71,-0.13052619,0.99144486,-0.84100668,0.54102474,9.52
48.0,0.0,2022.0,11.0,2.0,6.62333333,9.245,-0.0,1.0,-0.8408126,0.54132632,0.235
1.0,0.0,2022.0,11.0,3.0,0.03,0.03,0.13052619,0.99144486,-0.84061841,0.54162782,5.185
2.0,0.0,2022.0,11.0,3.0,0.01571429,0.01,0.25881905,0.96592583,-0.84042411,0.54192926,0.02
3.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.38268343,0.92387953,-0.8402297,0.54223062,0.02
4.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.5,0.8660254,-0.84003519,0.54253192,0.02
5.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.60876143,0.79335334,-0.83984057,0.54283314,0.02
6.0,0.0,2022.0,11.0,3.0,0.01285714,0.01,0.70710678,0.70710678,-0.83964584,0.5431343,0.01
7.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.79335334,0.60876143,-0.839451,0.54343539,0.01
8.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.8660254,0.5,-0.83925605,0.5437364,0.01
9.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.92387953,0.38268343,-0.839061,0.54403735,0.01
10.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.96592583,0.25881905,-0.83886584,0.54433823,0.01
11.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.99144486,0.13052619,-0.83867057,0.54463904,0.01
12.0,0.0,2022.0,11.0,3.0,0.01,0.01,1.0,0.0,-0.83847519,0.54493977,0.02
13.0,0.0,2022.0,11.0,3.0,0.01857143,0.02,0.99144486,-0.13052619,-0.83827971,0.54524044,0.22
14.0,0.0,2022.0,11.0,3.0,0.02714286,0.03,0.96592583,-0.25881905,-0.83808411,0.54554104,4.325
15.0,0.0,2022.0,11.0,3.0,0.03571429,0.03,0.92387953,-0.38268343,-0.83788841,0.54584156,9.25
16.0,0.0,2022.0,11.0,3.0,0.03333333,0.03,0.8660254,-0.5,-0.8376926,0.54614202,9.34
17.0,0.0,2022.0,11.0,3.0,0.18,0.11,0.79335334,-0.60876143,-0.83749669,0.5464424,77.53
18.0,0.0,2022.0,11.0,3.0,0.21,0.11,0.70710678,-0.70710678,-0.83730066,0.54674272,9.375
19.0,0.0,2022.0,11.0,3.0,0.14333333,0.11,0.60876143,-0.79335334,-0.83710453,0.54704296,11.29
20.0,0.0,2022.0,11.0,3.0,0.13857143,0.11,0.5,-0.8660254,-0.83690829,0.54734314,8.955
21.0,0.0,2022.0,11.0,3.0,0.10142857,0.11,0.38268343,-0.92387953,-0.83671194,0.54764324,8.995
22.0,0.0,2022.0,11.0,3.0,0.08714286,0.1,0.25881905,-0.96592583,-0.83651549,0.54794328,9.065
23.0,0.0,2022.0,11.0,3.0,6.32166667,8.935,0.13052619,-0.99144486,-0.83631893,0.54824324,22.19
24.0,0.0,2022.0,11.0,3.0,9.09142857,9.09,0.0,-1.0,-0.83612226,0.54854314,34.805
25.0,0.0,2022.0,11.0,3.0,8.04571429,9.08,-0.13052619,-0.99144486,-0.83592548,0.54884296,8.22
26.0,0.0,2022.0,11.0,3.0,8.38285714,9.14,-0.25881905,-0.96592583,-0.83572859,0.54914271,34.13
27.0,0.0,2022.0,11.0,3.0,8.18,9.24,-0.38268343,-0.92387953,-0.8355316,0.54944239,8.73
28.0,0.0,2022.0,11.0,3.0,9.224,9.2,-0.5,-0.8660254,-0.8353345,0.549742,8.67
29.0,0.0,2022.0,11.0,3.0,8.83857143,9.5,-0.60876143,-0.79335334,-0.83513729,0.55004154,8.685
30.0,0.0,2022.0,11.0,3.0,9.926,9.52,-0.70710678,-0.70710678,-0.83493998,0.55034101,8.605
31.0,0.0,2022.0,11.0,3.0,29.16714286,38.59,-0.79335334,-0.60876143,-0.83474256,0.55064041,8.625
32.0,0.0,2022.0,11.0,3.0,64.92166667,71.08,-0.8660254,-0.5,-0.83454503,0.55093974,8.69
33.0,0.0,2022.0,11.0,3.0,39.52,40.57,-0.92387953,-0.38268343,-0.83434739,0.551239,8.74
34.0,0.0,2022.0,11.0,3.0,35.56714286,39.22,-0.96592583,-0.25881905,-0.83414965,0.55153818,21.89
35.0,0.0,2022.0,11.0,3.0,10.155,9.92,-0.99144486,-0.13052619,-0.8339518,0.5518373,8.95
36.0,0.0,2022.0,11.0,3.0,14.92166667,9.83,-1.0,-0.0,-0.83375384,0.55213634,8.925
37.0,0.0,2022.0,11.0,3.0,9.71428571,9.8,-0.99144486,0.13052619,-0.83355577,0.55243531,8.92
38.0,0.0,2022.0,11.0,3.0,9.55857143,9.49,-0.96592583,0.25881905,-0.8333576,0.55273422,8.81
39.0,0.0,2022.0,11.0,3.0,7.99666667,9.445,-0.92387953,0.38268343,-0.83315932,0.55303305,4.76
40.0,0.0,2022.0,11.0,3.0,7.88428571,9.09,-0.8660254,0.5,-0.83296093,0.55333181,0.42
41.0,0.0,2022.0,11.0,3.0,9.08285714,9.06,-0.79335334,0.60876143,-0.83276244,0.55363049,5.33
42.0,0.0,2022.0,11.0,3.0,16.99,9.37,-0.70710678,0.70710678,-0.83256383,0.55392911,9.08
43.0,0.0,2022.0,11.0,3.0,9.26571429,9.33,-0.60876143,0.79335334,-0.83236513,0.55422766,8.9
44.0,0.0,2022.0,11.0,3.0,4.74666667,4.625,-0.5,0.8660254,-0.83216631,0.55452613,9.12
45.0,0.0,2022.0,11.0,3.0,7.90666667,9.41,-0.38268343,0.92387953,-0.83196739,0.55482454,0.44
46.0,0.0,2022.0,11.0,3.0,9.38166667,9.37,-0.25881905,0.96592583,-0.83176836,0.55512287,0.46
47.0,0.0,2022.0,11.0,3.0,9.34166667,9.52,-0.13052619,0.99144486,-0.83156922,0.55542113,9.2
48.0,0.0,2022.0,11.0,3.0,0.235,0.235,-0.0,1.0,-0.83136998,0.55571932,0.45
1.0,0.0,2022.0,11.0,4.0,5.06666667,5.185,0.13052619,0.99144486,-0.83117063,0.55601744,0.02
2.0,0.0,2022.0,11.0,4.0,0.02,0.02,0.25881905,0.96592583,-0.83097117,0.55631548,0.02
3.0,0.0,2022.0,11.0,4.0,0.02,0.02,0.38268343,0.92387953,-0.8307716,0.55661346,0.01
4.0,0.0,2022.0,11.0,4.0,0.01857143,0.02,0.5,0.8660254,-0.83057193,0.55691136,0.01
5.0,0.0,2022.0,11.0,4.0,0.01666667,0.02,0.60876143,0.79335334,-0.83037215,0.55720919,0.01
6.0,0.0,2022.0,11.0,4.0,0.01142857,0.01,0.70710678,0.70710678,-0.83017227,0.55750695,0.01
7.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.79335334,0.60876143,-0.82997228,0.55780464,0.01
8.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.8660254,0.5,-0.82977218,0.55810226,0.01
9.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.92387953,0.38268343,-0.82957197,0.5583998,0.01
10.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.96592583,0.25881905,-0.82937166,0.55869728,0.01
11.0,0.0,2022.0,11.0,4.0,0.01166667,0.01,0.99144486,0.13052619,-0.82917124,0.55899468,0.01
12.0,0.0,2022.0,11.0,4.0,0.01666667,0.02,1.0,0.0,-0.82897072,0.55929201,0.02
13.0,0.0,2022.0,11.0,4.0,1.66166667,0.22,0.99144486,-0.13052619,-0.82877009,0.55958926,9.13
14.0,0.0,2022.0,11.0,4.0,4.47,4.325,0.96592583,-0.25881905,-0.82856935,0.55988645,4.77
15.0,0.0,2022.0,11.0,4.0,8.19142857,9.25,0.92387953,-0.38268343,-0.8283685,0.56018356,9.28
16.0,0.0,2022.0,11.0,4.0,14.01142857,9.34,0.8660254,-0.5,-0.82816755,0.5604806,9.16
17.0,0.0,2022.0,11.0,4.0,66.06428571,77.53,0.79335334,-0.60876143,-0.82796649,0.56077757,8.895
18.0,0.0,2022.0,11.0,4.0,32.00166667,9.375,0.70710678,-0.70710678,-0.82776533,0.56107447,8.72
19.0,0.0,2022.0,11.0,4.0,36.3,11.29,0.60876143,-0.79335334,-0.82756406,0.56137129,8.58
20.0,0.0,2022.0,11.0,4.0,8.955,8.955,0.5,-0.8660254,-0.82736268,0.56166805,8.48
21.0,0.0,2022.0,11.0,4.0,8.98166667,8.995,0.38268343,-0.92387953,-0.8271612,0.56196473,8.39
22.0,0.0,2022.0,11.0,4.0,9.28833333,9.065,0.25881905,-0.96592583,-0.82695961,0.56226133,8.67
23.0,0.0,2022.0,11.0,4.0,22.67833333,22.19,0.13052619,-0.99144486,-0.82675791,0.56255787,8.61
24.0,0.0,2022.0,11.0,4.0,34.805,34.805,0.0,-1.0,-0.82655611,0.56285433,8.64
25.0,0.0,2022.0,11.0,4.0,12.63,8.22,-0.13052619,-0.99144486,-0.8263542,0.56315072,8.8
26.0,0.0,2022.0,11.0,4.0,25.73333333,34.13,-0.25881905,-0.96592583,-0.82615218,0.56344704,5.975
27.0,0.0,2022.0,11.0,4.0,8.71,8.73,-0.38268343,-0.92387953,-0.82595006,0.56374329,8.725
28.0,0.0,2022.0,11.0,4.0,8.72666667,8.67,-0.5,-0.8660254,-0.82574783,0.56403946,7.945
29.0,0.0,2022.0,11.0,4.0,8.68166667,8.685,-0.60876143,-0.79335334,-0.8255455,0.56433556,16.77
30.0,0.0,2022.0,11.0,4.0,8.575,8.605,-0.70710678,-0.70710678,-0.82534306,0.56463159,12.77
31.0,0.0,2022.0,11.0,4.0,8.61666667,8.625,-0.79335334,-0.60876143,-0.82514051,0.56492755,8.58
32.0,0.0,2022.0,11.0,4.0,8.71333333,8.69,-0.8660254,-0.5,-0.82493786,0.56522343,8.58
33.0,0.0,2022.0,11.0,4.0,8.74,8.74,-0.92387953,-0.38268343,-0.8247351,0.56551924,12.93
34.0,0.0,2022.0,11.0,4.0,22.25666667,21.89,-0.96592583,-0.25881905,-0.82453224,0.56581498,17.575
35.0,0.0,2022.0,11.0,4.0,8.95,8.95,-0.99144486,-0.13052619,-0.82432927,0.56611064,17.645
36.0,0.0,2022.0,11.0,4.0,8.9625,8.925,-1.0,-0.0,-0.82412619,0.56640624,9.03
37.0,0.0,2022.0,11.0,4.0,8.84,8.92,-0.99144486,0.13052619,-0.82392301,0.56670176,3.04
38.0,0.0,2022.0,11.0,4.0,7.49428571,8.81,-0.96592583,0.25881905,-0.82371972,0.5669972,0.095
39.0,0.0,2022.0,11.0,4.0,4.11285714,4.76,-0.92387953,0.38268343,-0.82351632,0.56729258,3.69
40.0,0.0,2022.0,11.0,4.0,2.54125,0.42,-0.8660254,0.5,-0.82331282,0.56758788,0.11
41.0,0.0,2022.0,11.0,4.0,5.94857143,5.33,-0.79335334,0.60876143,-0.82310921,0.5678831,0.08
42.0,0.0,2022.0,11.0,4.0,8.61142857,9.08,-0.70710678,0.70710678,-0.8229055,0.56817826,8.91
43.0,0.0,2022.0,11.0,4.0,8.35428571,8.9,-0.60876143,0.79335334,-0.82270168,0.56847334,7.33
44.0,0.0,2022.0,11.0,4.0,8.04142857,9.12,-0.5,0.8660254,-0.82249776,0.56876835,3.79
45.0,0.0,2022.0,11.0,4.0,2.75428571,0.44,-0.38268343,0.92387953,-0.82229373,0.56906328,4.34
46.0,0.0,2022.0,11.0,4.0,2.90857143,0.46,-0.25881905,0.96592583,-0.82208959,0.56935815,4.13
47.0,0.0,2022.0,11.0,4.0,10.14142857,9.2,-0.13052619,0.99144486,-0.82188535,0.56965293,4.125
48.0,0.0,2022.0,11.0,4.0,2.50666667,0.45,-0.0,1.0,-0.82168101,0.56994765,0.02
1.0,0.0,2022.0,11.0,5.0,0.75285714,0.02,0.13052619,0.99144486,-0.82147655,0.57024229,2.105
2.0,0.0,2022.0,11.0,5.0,0.01833333,0.02,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.5,0.8660254,-0.82086256,0.57112578,0.01
5.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,0.5,-0.82004243,0.57230273,0.01
9.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12.0,0.0,2022.0,11.0,5.0,0.09,0.02,1.0,0.0,-0.81922061,0.57347851,0.015
13.0,0.0,2022.0,11.0,5.0,5.47,9.13,0.99144486,-0.13052619,-0.81901489,0.57377227,0.02
14.0,0.0,2022.0,11.0,5.0,5.44571429,4.77,0.96592583,-0.25881905,-0.81880906,0.57406595,0.015
15.0,0.0,2022.0,11.0,5.0,12.19666667,9.28,0.92387953,-0.38268343,-0.81860313,0.57435957,0.025
16.0,0.0,2022.0,11.0,5.0,9.28,9.16,0.8660254,-0.5,-0.8183971,0.5746531,0.03
17.0,0.0,2022.0,11.0,5.0,8.885,8.895,0.79335334,-0.60876143,-0.81819096,0.57494657,4.85
18.0,0.0,2022.0,11.0,5.0,8.72,8.72,0.70710678,-0.70710678,-0.81798471,0.57523996,0.03
19.0,0.0,2022.0,11.0,5.0,8.54666667,8.58,0.60876143,-0.79335334,-0.81777836,0.57553327,0.03
20.0,0.0,2022.0,11.0,5.0,8.165,8.48,0.5,-0.8660254,-0.81757191,0.57582652,0.03
21.0,0.0,2022.0,11.0,5.0,6.87714286,8.39,0.38268343,-0.92387953,-0.81736535,0.57611969,4.87
22.0,0.0,2022.0,11.0,5.0,8.6,8.67,0.25881905,-0.96592583,-0.81715868,0.57641278,0.03
23.0,0.0,2022.0,11.0,5.0,8.57333333,8.61,0.13052619,-0.99144486,-0.81695191,0.5767058,9.575
24.0,0.0,2022.0,11.0,5.0,8.38666667,8.64,0.0,-1.0,-0.81674503,0.57699874,9.615
25.0,0.0,2022.0,11.0,5.0,7.91142857,8.8,-0.13052619,-0.99144486,-0.81653805,0.57729162,9.525
26.0,0.0,2022.0,11.0,5.0,5.55666667,5.975,-0.25881905,-0.96592583,-0.81633097,0.57758441,4.93
27.0,0.0,2022.0,11.0,5.0,8.7075,8.725,-0.38268343,-0.92387953,-0.81612377,0.57787714,0.06
28.0,0.0,2022.0,11.0,5.0,7.945,7.945,-0.5,-0.8660254,-0.81591648,0.57816979,0.03
29.0,0.0,2022.0,11.0,5.0,15.71666667,16.77,-0.60876143,-0.79335334,-0.81570908,0.57846236,4.89
30.0,0.0,2022.0,11.0,5.0,12.77,12.77,-0.70710678,-0.70710678,-0.81550157,0.57875486,4.91
31.0,0.0,2022.0,11.0,5.0,8.58666667,8.58,-0.79335334,-0.60876143,-0.81529396,0.57904729,9.115
32.0,0.0,2022.0,11.0,5.0,8.59,8.58,-0.8660254,-0.5,-0.81508624,0.57933964,9.505
33.0,0.0,2022.0,11.0,5.0,13.72714286,12.93,-0.92387953,-0.38268343,-0.81487842,0.57963191,10.595
34.0,0.0,2022.0,11.0,5.0,17.53833333,17.575,-0.96592583,-0.25881905,-0.8146705,0.57992412,17.55
35.0,0.0,2022.0,11.0,5.0,17.7625,17.645,-0.99144486,-0.13052619,-0.81446247,0.58021624,20.495
36.0,0.0,2022.0,11.0,5.0,8.69714286,9.03,-1.0,-0.0,-0.81425433,0.5805083,21.04
37.0,0.0,2022.0,11.0,5.0,2.19,3.04,-0.99144486,0.13052619,-0.81404609,0.58080027,16.785
38.0,0.0,2022.0,11.0,5.0,0.095,0.095,-0.96592583,0.25881905,-0.81383775,0.58109218,10.115
39.0,0.0,2022.0,11.0,5.0,2.20571429,3.69,-0.92387953,0.38268343,-0.8136293,0.58138401,0.03
40.0,0.0,2022.0,11.0,5.0,1.12857143,0.11,-0.8660254,0.5,-0.81342075,0.58167576,0.02
41.0,0.0,2022.0,11.0,5.0,1.62285714,0.08,-0.79335334,0.60876143,-0.81321209,0.58196744,5.135
42.0,0.0,2022.0,11.0,5.0,8.18,8.91,-0.70710678,0.70710678,-0.81300333,0.58225904,9.45
43.0,0.0,2022.0,11.0,5.0,6.51714286,7.33,-0.60876143,0.79335334,-0.81279446,0.58255057,2.57
44.0,0.0,2022.0,11.0,5.0,4.30714286,3.79,-0.5,0.8660254,-0.81258549,0.58284203,9.605
45.0,0.0,2022.0,11.0,5.0,5.065,4.34,-0.38268343,0.92387953,-0.81237641,0.58313341,17.38
46.0,0.0,2022.0,11.0,5.0,5.23285714,4.13,-0.25881905,0.96592583,-0.81216723,0.58342471,19.885
47.0,0.0,2022.0,11.0,5.0,5.11833333,4.125,-0.13052619,0.99144486,-0.81195794,0.58371594,19.85
48.0,0.0,2022.0,11.0,5.0,1.16571429,0.02,-0.0,1.0,-0.81174855,0.58400709,19.71
1.0,0.0,2022.0,11.0,6.0,2.10666667,2.105,0.13052619,0.99144486,-0.81153906,0.58429817,10.425
2.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.25881905,0.96592583,-0.81132946,0.58458918,8.58
3.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.38268343,0.92387953,-0.81111976,0.58488011,4.945
4.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.5,0.8660254,-0.81090995,0.58517096,4.67
5.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.60876143,0.79335334,-0.81070004,0.58546174,4.53
6.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.70710678,0.70710678,-0.81049002,0.58575244,0.03
7.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.79335334,0.60876143,-0.8102799,0.58604307,0.025
8.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.8660254,0.5,-0.81006968,0.58633362,0.03
9.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.92387953,0.38268343,-0.80985935,0.5866241,0.025
10.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.96592583,0.25881905,-0.80964892,0.5869145,0.025
11.0,0.0,2022.0,11.0,6.0,0.01,0.01,0.99144486,0.13052619,-0.80943838,0.58720483,0.03
12.0,0.0,2022.0,11.0,6.0,0.015,0.015,1.0,0.0,-0.80922774,0.58749508,0.03
13.0,0.0,2022.0,11.0,6.0,0.018,0.02,0.99144486,-0.13052619,-0.80901699,0.58778525,0.02
14.0,0.0,2022.0,11.0,6.0,0.01666667,0.015,0.96592583,-0.25881905,-0.80880615,0.58807535,0.03
15.0,0.0,2022.0,11.0,6.0,0.025,0.025,0.92387953,-0.38268343,-0.80859519,0.58836538,0.03
16.0,0.0,2022.0,11.0,6.0,0.825,0.03,0.8660254,-0.5,-0.80838414,0.58865532,0.09
17.0,0.0,2022.0,11.0,6.0,4.715,4.85,0.79335334,-0.60876143,-0.80817297,0.5889452,0.2
18.0,0.0,2022.0,11.0,6.0,1.54,0.03,0.70710678,-0.70710678,-0.80796171,0.58923499,9.5
19.0,0.0,2022.0,11.0,6.0,1.635,0.03,0.60876143,-0.79335334,-0.80775034,0.58952471,9.64
20.0,0.0,2022.0,11.0,6.0,0.04,0.03,0.5,-0.8660254,-0.80753887,0.58981436,9.51
21.0,0.0,2022.0,11.0,6.0,3.73,4.87,0.38268343,-0.92387953,-0.80732729,0.59010393,9.505
22.0,0.0,2022.0,11.0,6.0,0.85333333,0.03,0.25881905,-0.96592583,-0.80711561,0.59039342,4.97
23.0,0.0,2022.0,11.0,6.0,9.56833333,9.575,0.13052619,-0.99144486,-0.80690383,0.59068284,9.265
24.0,0.0,2022.0,11.0,6.0,9.60833333,9.615,0.0,-1.0,-0.80669194,0.59097218,5.025
25.0,0.0,2022.0,11.0,6.0,8.47166667,9.525,-0.13052619,-0.99144486,-0.80647995,0.59126144,3.485
26.0,0.0,2022.0,11.0,6.0,3.028,4.93,-0.25881905,-0.96592583,-0.80626785,0.59155063,2.1
27.0,0.0,2022.0,11.0,6.0,2.12857143,0.06,-0.38268343,-0.92387953,-0.80605565,0.59183975,2.13
28.0,0.0,2022.0,11.0,6.0,0.04166667,0.03,-0.5,-0.8660254,-0.80584335,0.59212878,2.14
29.0,0.0,2022.0,11.0,6.0,4.88666667,4.89,-0.60876143,-0.79335334,-0.80563094,0.59241775,2.15
30.0,0.0,2022.0,11.0,6.0,4.96666667,4.91,-0.70710678,-0.70710678,-0.80541843,0.59270663,2.975
31.0,0.0,2022.0,11.0,6.0,8.52,9.115,-0.79335334,-0.60876143,-0.80520582,0.59299544,4.72
32.0,0.0,2022.0,11.0,6.0,9.44833333,9.505,-0.8660254,-0.5,-0.8049931,0.59328417,4.71
33.0,0.0,2022.0,11.0,6.0,12.11166667,10.595,-0.92387953,-0.38268343,-0.80478028,0.59357283,4.71
34.0,0.0,2022.0,11.0,6.0,17.74333333,17.55,-0.96592583,-0.25881905,-0.80456736,0.59386141,2.69
35.0,0.0,2022.0,11.0,6.0,20.13666667,20.495,-0.99144486,-0.13052619,-0.80435433,0.59414991,12.47
