@relation relation: PoC: STK0331; Target: Med$PerMWHr; Delay: 4hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Med$PerMWHr numeric

@data
25.0,0.0,2022.0,11.0,4.0,9.51,9.52,-0.13052619,-0.99144486,-0.8263542,0.56315072,9.13
26.0,0.0,2022.0,11.0,4.0,9.16,9.16,-0.25881905,-0.96592583,-0.82615218,0.56344704,6.225
27.0,0.0,2022.0,11.0,4.0,8.71,8.74,-0.38268343,-0.92387953,-0.82595006,0.56374329,9.05
28.0,0.0,2022.0,11.0,4.0,8.325,8.65,-0.5,-0.8660254,-0.82574783,0.56403946,8.25
29.0,0.0,2022.0,11.0,4.0,7.02857143,8.58,-0.60876143,-0.79335334,-0.8255455,0.56433556,17.39
30.0,0.0,2022.0,11.0,4.0,9.01571429,9.09,-0.70710678,-0.70710678,-0.82534306,0.56463159,13.25
31.0,0.0,2022.0,11.0,4.0,8.985,9.02,-0.79335334,-0.60876143,-0.82514051,0.56492755,8.9
32.0,0.0,2022.0,11.0,4.0,8.78666667,9.055,-0.8660254,-0.5,-0.82493786,0.56522343,8.91
33.0,0.0,2022.0,11.0,4.0,8.20571429,9.13,-0.92387953,-0.38268343,-0.8247351,0.56551924,13.43
34.0,0.0,2022.0,11.0,4.0,5.77666667,6.225,-0.96592583,-0.25881905,-0.82453224,0.56581498,18.225
35.0,0.0,2022.0,11.0,4.0,9.0275,9.05,-0.99144486,-0.13052619,-0.82432927,0.56611064,18.32
36.0,0.0,2022.0,11.0,4.0,8.25,8.25,-1.0,-0.0,-0.82412619,0.56640624,9.55
37.0,0.0,2022.0,11.0,4.0,16.30333333,17.39,-0.99144486,0.13052619,-0.82392301,0.56670176,3.2
38.0,0.0,2022.0,11.0,4.0,13.25,13.25,-0.96592583,0.25881905,-0.82371972,0.5669972,0.02
39.0,0.0,2022.0,11.0,4.0,8.91,8.9,-0.92387953,0.38268343,-0.82351632,0.56729258,3.78
40.0,0.0,2022.0,11.0,4.0,8.942,8.91,-0.8660254,0.5,-0.82331282,0.56758788,0.02
41.0,0.0,2022.0,11.0,4.0,14.29142857,13.43,-0.79335334,0.60876143,-0.82310921,0.5678831,0.02
42.0,0.0,2022.0,11.0,4.0,18.195,18.225,-0.70710678,0.70710678,-0.8229055,0.56817826,9.3
43.0,0.0,2022.0,11.0,4.0,18.44,18.32,-0.60876143,0.79335334,-0.82270168,0.56847334,7.49
44.0,0.0,2022.0,11.0,4.0,9.14142857,9.55,-0.5,0.8660254,-0.82249776,0.56876835,4.05
45.0,0.0,2022.0,11.0,4.0,2.29,3.2,-0.38268343,0.92387953,-0.82229373,0.56906328,4.625
46.0,0.0,2022.0,11.0,4.0,0.02,0.02,-0.25881905,0.96592583,-0.82208959,0.56935815,4.33
47.0,0.0,2022.0,11.0,4.0,2.31428571,3.78,-0.13052619,0.99144486,-0.82188535,0.56965293,4.395
48.0,0.0,2022.0,11.0,4.0,1.11285714,0.02,-0.0,1.0,-0.82168101,0.56994765,0.02
1.0,0.0,2022.0,11.0,5.0,1.65714286,0.02,0.13052619,0.99144486,-0.82147655,0.57024229,2.26
2.0,0.0,2022.0,11.0,5.0,8.54714286,9.3,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3.0,0.0,2022.0,11.0,5.0,6.77571429,7.49,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4.0,0.0,2022.0,11.0,5.0,4.57714286,4.05,0.5,0.8660254,-0.82086256,0.57112578,0.01
5.0,0.0,2022.0,11.0,5.0,5.38666667,4.625,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6.0,0.0,2022.0,11.0,5.0,5.48142857,4.33,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7.0,0.0,2022.0,11.0,5.0,5.38833333,4.395,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8.0,0.0,2022.0,11.0,5.0,1.22142857,0.02,0.8660254,0.5,-0.82004243,0.57230273,0.01
9.0,0.0,2022.0,11.0,5.0,2.26166667,2.26,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12.0,0.0,2022.0,11.0,5.0,0.01,0.01,1.0,0.0,-0.81922061,0.57347851,0.01
13.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,-0.13052619,-0.81901489,0.57377227,0.01
14.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,-0.25881905,-0.81880906,0.57406595,0.01
15.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,-0.38268343,-0.81860313,0.57435957,0.02
16.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,-0.5,-0.8183971,0.5746531,0.03
17.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,-0.60876143,-0.81819096,0.57494657,5.03
18.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,-0.70710678,-0.81798471,0.57523996,0.03
19.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,-0.79335334,-0.81777836,0.57553327,0.03
20.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.5,-0.8660254,-0.81757191,0.57582652,0.02
21.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.38268343,-0.92387953,-0.81736535,0.57611969,5.005
22.0,0.0,2022.0,11.0,5.0,0.01333333,0.01,0.25881905,-0.96592583,-0.81715868,0.57641278,0.02
23.0,0.0,2022.0,11.0,5.0,0.02166667,0.02,0.13052619,-0.99144486,-0.81695191,0.5767058,9.745
24.0,0.0,2022.0,11.0,5.0,0.84833333,0.03,0.0,-1.0,-0.81674503,0.57699874,9.855
25.0,0.0,2022.0,11.0,5.0,4.87833333,5.03,-0.13052619,-0.99144486,-0.81653805,0.57729162,9.71
26.0,0.0,2022.0,11.0,5.0,1.59333333,0.03,-0.25881905,-0.96592583,-0.81633097,0.57758441,4.98
27.0,0.0,2022.0,11.0,5.0,1.71833333,0.03,-0.38268343,-0.92387953,-0.81612377,0.57787714,0.02
28.0,0.0,2022.0,11.0,5.0,0.02,0.02,-0.5,-0.8660254,-0.81591648,0.57816979,0.02
29.0,0.0,2022.0,11.0,5.0,3.81,5.005,-0.60876143,-0.79335334,-0.81570908,0.57846236,4.92
30.0,0.0,2022.0,11.0,5.0,0.87166667,0.02,-0.70710678,-0.70710678,-0.81550157,0.57875486,4.94
31.0,0.0,2022.0,11.0,5.0,9.75,9.745,-0.79335334,-0.60876143,-0.81529396,0.57904729,9.175
32.0,0.0,2022.0,11.0,5.0,9.84833333,9.855,-0.8660254,-0.5,-0.81508624,0.57933964,8.3
33.0,0.0,2022.0,11.0,5.0,8.65333333,9.71,-0.92387953,-0.38268343,-0.81487842,0.57963191,10.53
34.0,0.0,2022.0,11.0,5.0,3.032,4.98,-0.96592583,-0.25881905,-0.8146705,0.57992412,17.81
35.0,0.0,2022.0,11.0,5.0,2.13285714,0.02,-0.99144486,-0.13052619,-0.81446247,0.58021624,21.1
36.0,0.0,2022.0,11.0,5.0,0.02,0.02,-1.0,-0.0,-0.81425433,0.5805083,21.72
37.0,0.0,2022.0,11.0,5.0,4.89833333,4.92,-0.99144486,0.13052619,-0.81404609,0.58080027,17.275
38.0,0.0,2022.0,11.0,5.0,5.0,4.94,-0.96592583,0.25881905,-0.81383775,0.58109218,10.395
39.0,0.0,2022.0,11.0,5.0,8.53666667,9.175,-0.92387953,0.38268343,-0.8136293,0.58138401,0.02
40.0,0.0,2022.0,11.0,5.0,8.405,8.3,-0.8660254,0.5,-0.81342075,0.58167576,0.02
41.0,0.0,2022.0,11.0,5.0,12.11,10.53,-0.79335334,0.60876143,-0.81321209,0.58196744,5.12
42.0,0.0,2022.0,11.0,5.0,18.035,17.81,-0.70710678,0.70710678,-0.81300333,0.58225904,9.725
43.0,0.0,2022.0,11.0,5.0,20.71,21.1,-0.60876143,0.79335334,-0.81279446,0.58255057,2.58
