@relation relation: PoC: WGN0331; Target: Med$PerMWHr; Delay: 6hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Med$PerMWHr numeric

@data
35.0,0.0,2022.0,11.0,1.0,9.83166667,9.875,-0.99144486,-0.13052619,-0.85245273,0.52280431,0.45
36.0,0.0,2022.0,11.0,1.0,9.76,9.76,-1.0,-0.0,-0.85226518,0.52310999,9.68
37.0,0.0,2022.0,11.0,1.0,1.76428571,0.49,-0.99144486,0.13052619,-0.85207752,0.52341561,9.51
38.0,0.0,2022.0,11.0,1.0,0.47142857,0.47,-0.96592583,0.25881905,-0.85188975,0.52372115,0.46
39.0,0.0,2022.0,11.0,1.0,2.18,0.5,-0.92387953,0.38268343,-0.85170188,0.52402663,0.02
40.0,0.0,2022.0,11.0,1.0,6.25285714,7.97,-0.8660254,0.5,-0.85151389,0.52433204,0.02
41.0,0.0,2022.0,11.0,1.0,2.27,0.5,-0.79335334,0.60876143,-0.8513258,0.52463739,0.02
42.0,0.0,2022.0,11.0,1.0,9.17285714,9.23,-0.70710678,0.70710678,-0.85113759,0.52494266,0.47
43.0,0.0,2022.0,11.0,1.0,8.84,9.17,-0.60876143,0.79335334,-0.85094928,0.52524787,0.46
44.0,0.0,2022.0,11.0,1.0,4.01428571,0.47,-0.5,0.8660254,-0.85076085,0.52555302,0.465
45.0,0.0,2022.0,11.0,1.0,3.95428571,0.46,-0.38268343,0.92387953,-0.85057232,0.52585809,0.25
46.0,0.0,2022.0,11.0,1.0,7.83857143,9.2,-0.25881905,0.96592583,-0.85038368,0.5261631,0.245
47.0,0.0,2022.0,11.0,1.0,1.39714286,0.45,-0.13052619,0.99144486,-0.85019492,0.52646803,2.76
48.0,0.0,2022.0,11.0,1.0,9.19857143,9.68,-0.0,1.0,-0.85000606,0.52677291,9.315
1.0,0.0,2022.0,11.0,2.0,8.55571429,9.51,0.13052619,0.99144486,-0.84981709,0.52707771,0.03
2.0,0.0,2022.0,11.0,2.0,1.73285714,0.46,0.25881905,0.96592583,-0.84962801,0.52738244,0.01
3.0,0.0,2022.0,11.0,2.0,0.02,0.02,0.38268343,0.92387953,-0.84943882,0.52768711,0.01
4.0,0.0,2022.0,11.0,2.0,0.02,0.02,0.5,0.8660254,-0.84924952,0.52799171,0.01
5.0,0.0,2022.0,11.0,2.0,0.02142857,0.02,0.60876143,0.79335334,-0.84906012,0.52829624,0.01
6.0,0.0,2022.0,11.0,2.0,1.1,0.47,0.70710678,0.70710678,-0.8488706,0.52860071,0.01
7.0,0.0,2022.0,11.0,2.0,2.34,0.46,0.79335334,0.60876143,-0.84868097,0.5289051,0.01
8.0,0.0,2022.0,11.0,2.0,0.46333333,0.465,0.8660254,0.5,-0.84849124,0.52920943,0.01
9.0,0.0,2022.0,11.0,2.0,1.02,0.25,0.92387953,0.38268343,-0.84830139,0.52951369,0.01
10.0,0.0,2022.0,11.0,2.0,0.99666667,0.245,0.96592583,0.25881905,-0.84811144,0.52981788,0.01
11.0,0.0,2022.0,11.0,2.0,3.54333333,2.76,0.99144486,0.13052619,-0.84792138,0.53012201,0.01
12.0,0.0,2022.0,11.0,2.0,6.65666667,9.315,1.0,0.0,-0.8477312,0.53042606,0.01
13.0,0.0,2022.0,11.0,2.0,0.03,0.03,0.99144486,-0.13052619,-0.84754092,0.53073005,0.03
14.0,0.0,2022.0,11.0,2.0,0.01571429,0.01,0.96592583,-0.25881905,-0.84735053,0.53103397,0.03
15.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.92387953,-0.38268343,-0.84716003,0.53133782,0.03
16.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.8660254,-0.5,-0.84696943,0.5316416,0.03
17.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.79335334,-0.60876143,-0.84677871,0.53194531,0.11
18.0,0.0,2022.0,11.0,2.0,0.01285714,0.01,0.70710678,-0.70710678,-0.84658788,0.53224896,0.115
19.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.60876143,-0.79335334,-0.84639695,0.53255254,0.11
20.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.5,-0.8660254,-0.84620591,0.53285604,0.11
21.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.38268343,-0.92387953,-0.84601475,0.53315948,0.11
22.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.25881905,-0.96592583,-0.84582349,0.53346286,0.1
23.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.13052619,-0.99144486,-0.84563212,0.53376616,9.065
24.0,0.0,2022.0,11.0,2.0,0.01,0.01,0.0,-1.0,-0.84544064,0.53406939,9.24
25.0,0.0,2022.0,11.0,2.0,0.02142857,0.03,-0.13052619,-0.99144486,-0.84524906,0.53437256,9.24
26.0,0.0,2022.0,11.0,2.0,0.02857143,0.03,-0.25881905,-0.96592583,-0.84505736,0.53467565,9.25
27.0,0.0,2022.0,11.0,2.0,0.03571429,0.03,-0.38268343,-0.92387953,-0.84486556,0.53497868,9.25
28.0,0.0,2022.0,11.0,2.0,0.03333333,0.03,-0.5,-0.8660254,-0.84467364,0.53528164,9.31
29.0,0.0,2022.0,11.0,2.0,0.18571429,0.11,-0.60876143,-0.79335334,-0.84448162,0.53558453,9.45
30.0,0.0,2022.0,11.0,2.0,0.22,0.115,-0.70710678,-0.70710678,-0.84428949,0.53588735,9.5
31.0,0.0,2022.0,11.0,2.0,0.14666667,0.11,-0.79335334,-0.60876143,-0.84409725,0.53619011,39.22
32.0,0.0,2022.0,11.0,2.0,0.14142857,0.11,-0.8660254,-0.5,-0.8439049,0.53649279,71.595
33.0,0.0,2022.0,11.0,2.0,0.10428571,0.11,-0.92387953,-0.38268343,-0.84371245,0.5367954,40.78
34.0,0.0,2022.0,11.0,2.0,0.08857143,0.1,-0.96592583,-0.25881905,-0.84351988,0.53709795,39.9
35.0,0.0,2022.0,11.0,2.0,6.42,9.065,-0.99144486,-0.13052619,-0.84332721,0.53740043,10.09
36.0,0.0,2022.0,11.0,2.0,9.22,9.24,-1.0,-0.0,-0.84313443,0.53770283,9.98
37.0,0.0,2022.0,11.0,2.0,8.18142857,9.24,-0.99144486,0.13052619,-0.84294154,0.53800517,9.95
38.0,0.0,2022.0,11.0,2.0,8.48571429,9.25,-0.96592583,0.25881905,-0.84274854,0.53830744,9.68
39.0,0.0,2022.0,11.0,2.0,8.24714286,9.25,-0.92387953,0.38268343,-0.84255543,0.53860964,9.525
40.0,0.0,2022.0,11.0,2.0,9.3,9.31,-0.8660254,0.5,-0.84236222,0.53891177,9.37
41.0,0.0,2022.0,11.0,2.0,8.83857143,9.45,-0.79335334,0.60876143,-0.84216889,0.53921383,9.56
42.0,0.0,2022.0,11.0,2.0,9.908,9.5,-0.70710678,0.70710678,-0.84197546,0.53951582,9.81
43.0,0.0,2022.0,11.0,2.0,29.49,39.22,-0.60876143,0.79335334,-0.84178192,0.53981775,9.65
44.0,0.0,2022.0,11.0,2.0,65.39166667,71.595,-0.5,0.8660254,-0.84158827,0.5401196,4.78
45.0,0.0,2022.0,11.0,2.0,39.94571429,40.78,-0.38268343,0.92387953,-0.84139451,0.54042138,9.67
46.0,0.0,2022.0,11.0,2.0,36.16428571,39.9,-0.25881905,0.96592583,-0.84120065,0.5407231,9.56
47.0,0.0,2022.0,11.0,2.0,10.31833333,10.09,-0.13052619,0.99144486,-0.84100668,0.54102474,9.62
48.0,0.0,2022.0,11.0,2.0,15.185,9.98,-0.0,1.0,-0.8408126,0.54132632,0.235
1.0,0.0,2022.0,11.0,3.0,9.89714286,9.95,0.13052619,0.99144486,-0.84061841,0.54162782,5.225
2.0,0.0,2022.0,11.0,3.0,9.73857143,9.68,0.25881905,0.96592583,-0.84042411,0.54192926,0.02
3.0,0.0,2022.0,11.0,3.0,8.095,9.525,0.38268343,0.92387953,-0.8402297,0.54223062,0.02
4.0,0.0,2022.0,11.0,3.0,8.11571429,9.37,0.5,0.8660254,-0.84003519,0.54253192,0.02
5.0,0.0,2022.0,11.0,3.0,9.47285714,9.56,0.60876143,0.79335334,-0.83984057,0.54283314,0.02
6.0,0.0,2022.0,11.0,3.0,17.75428571,9.81,0.70710678,0.70710678,-0.83964584,0.5431343,0.01
7.0,0.0,2022.0,11.0,3.0,9.58428571,9.65,0.79335334,0.60876143,-0.839451,0.54343539,0.01
8.0,0.0,2022.0,11.0,3.0,4.905,4.78,0.8660254,0.5,-0.83925605,0.5437364,0.01
9.0,0.0,2022.0,11.0,3.0,8.125,9.67,0.92387953,0.38268343,-0.839061,0.54403735,0.01
10.0,0.0,2022.0,11.0,3.0,9.56333333,9.56,0.96592583,0.25881905,-0.83886584,0.54433823,0.01
11.0,0.0,2022.0,11.0,3.0,9.44166667,9.62,0.99144486,0.13052619,-0.83867057,0.54463904,0.01
12.0,0.0,2022.0,11.0,3.0,0.235,0.235,1.0,0.0,-0.83847519,0.54493977,0.02
13.0,0.0,2022.0,11.0,3.0,5.11,5.225,0.99144486,-0.13052619,-0.83827971,0.54524044,0.225
14.0,0.0,2022.0,11.0,3.0,0.02,0.02,0.96592583,-0.25881905,-0.83808411,0.54554104,4.345
15.0,0.0,2022.0,11.0,3.0,0.02,0.02,0.92387953,-0.38268343,-0.83788841,0.54584156,9.2
16.0,0.0,2022.0,11.0,3.0,0.01857143,0.02,0.8660254,-0.5,-0.8376926,0.54614202,9.36
17.0,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.79335334,-0.60876143,-0.83749669,0.5464424,78.22
18.0,0.0,2022.0,11.0,3.0,0.01142857,0.01,0.70710678,-0.70710678,-0.83730066,0.54674272,9.44
19.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.60876143,-0.79335334,-0.83710453,0.54704296,11.37
20.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.5,-0.8660254,-0.83690829,0.54734314,9.085
21.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.38268343,-0.92387953,-0.83671194,0.54764324,9.17
22.0,0.0,2022.0,11.0,3.0,0.01,0.01,0.25881905,-0.96592583,-0.83651549,0.54794328,9.25
23.0,0.0,2022.0,11.0,3.0,0.01166667,0.01,0.13052619,-0.99144486,-0.83631893,0.54824324,22.625
24.0,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.0,-1.0,-0.83612226,0.54854314,35.415
25.0,0.0,2022.0,11.0,3.0,1.67,0.225,-0.13052619,-0.99144486,-0.83592548,0.54884296,8.43
26.0,0.0,2022.0,11.0,3.0,4.48833333,4.345,-0.25881905,-0.96592583,-0.83572859,0.54914271,34.75
27.0,0.0,2022.0,11.0,3.0,8.15857143,9.2,-0.38268343,-0.92387953,-0.8355316,0.54944239,8.86
28.0,0.0,2022.0,11.0,3.0,14.10714286,9.36,-0.5,-0.8660254,-0.8353345,0.549742,8.83
29.0,0.0,2022.0,11.0,3.0,66.69,78.22,-0.60876143,-0.79335334,-0.83513729,0.55004154,8.84
30.0,0.0,2022.0,11.0,3.0,32.25333333,9.44,-0.70710678,-0.70710678,-0.83493998,0.55034101,8.765
31.0,0.0,2022.0,11.0,3.0,36.58857143,11.37,-0.79335334,-0.60876143,-0.83474256,0.55064041,8.785
32.0,0.0,2022.0,11.0,3.0,9.085,9.085,-0.8660254,-0.5,-0.83454503,0.55093974,8.86
33.0,0.0,2022.0,11.0,3.0,9.15666667,9.17,-0.92387953,-0.38268343,-0.83434739,0.551239,8.89
34.0,0.0,2022.0,11.0,3.0,9.48166667,9.25,-0.96592583,-0.25881905,-0.83414965,0.55153818,22.41
35.0,0.0,2022.0,11.0,3.0,23.105,22.625,-0.99144486,-0.13052619,-0.8339518,0.5518373,9.155
36.0,0.0,2022.0,11.0,3.0,35.415,35.415,-1.0,-0.0,-0.83375384,0.55213634,9.18
37.0,0.0,2022.0,11.0,3.0,12.935,8.43,-0.99144486,0.13052619,-0.83355577,0.55243531,9.17
38.0,0.0,2022.0,11.0,3.0,26.22666667,34.75,-0.96592583,0.25881905,-0.8333576,0.55273422,9.02
39.0,0.0,2022.0,11.0,3.0,8.85428571,8.86,-0.92387953,0.38268343,-0.83315932,0.55303305,4.91
40.0,0.0,2022.0,11.0,3.0,8.85333333,8.83,-0.8660254,0.5,-0.83296093,0.55333181,0.44
41.0,0.0,2022.0,11.0,3.0,8.83666667,8.84,-0.79335334,0.60876143,-0.83276244,0.55363049,5.58
42.0,0.0,2022.0,11.0,3.0,8.735,8.765,-0.70710678,0.70710678,-0.83256383,0.55392911,9.41
43.0,0.0,2022.0,11.0,3.0,8.77666667,8.785,-0.60876143,0.79335334,-0.83236513,0.55422766,9.24
44.0,0.0,2022.0,11.0,3.0,8.88666667,8.86,-0.5,0.8660254,-0.83216631,0.55452613,9.48
45.0,0.0,2022.0,11.0,3.0,8.89,8.89,-0.38268343,0.92387953,-0.83196739,0.55482454,0.46
46.0,0.0,2022.0,11.0,3.0,22.82,22.41,-0.25881905,0.96592583,-0.83176836,0.55512287,0.47
47.0,0.0,2022.0,11.0,3.0,9.155,9.155,-0.13052619,0.99144486,-0.83156922,0.55542113,9.39
48.0,0.0,2022.0,11.0,3.0,9.195,9.18,-0.0,1.0,-0.83136998,0.55571932,0.46
1.0,0.0,2022.0,11.0,4.0,9.08857143,9.17,0.13052619,0.99144486,-0.83117063,0.55601744,0.02
2.0,0.0,2022.0,11.0,4.0,7.71428571,9.02,0.25881905,0.96592583,-0.83097117,0.55631548,0.02
3.0,0.0,2022.0,11.0,4.0,4.29285714,4.91,0.38268343,0.92387953,-0.8307716,0.55661346,0.01
4.0,0.0,2022.0,11.0,4.0,2.655,0.44,0.5,0.8660254,-0.83057193,0.55691136,0.01
5.0,0.0,2022.0,11.0,4.0,6.22,5.58,0.60876143,0.79335334,-0.83037215,0.55720919,0.01
6.0,0.0,2022.0,11.0,4.0,8.93285714,9.41,0.70710678,0.70710678,-0.83017227,0.55750695,0.01
7.0,0.0,2022.0,11.0,4.0,8.69142857,9.24,0.79335334,0.60876143,-0.82997228,0.55780464,0.01
8.0,0.0,2022.0,11.0,4.0,8.34142857,9.48,0.8660254,0.5,-0.82977218,0.55810226,0.01
9.0,0.0,2022.0,11.0,4.0,2.83857143,0.46,0.92387953,0.38268343,-0.82957197,0.5583998,0.01
10.0,0.0,2022.0,11.0,4.0,2.97571429,0.47,0.96592583,0.25881905,-0.82937166,0.55869728,0.01
11.0,0.0,2022.0,11.0,4.0,10.35285714,9.39,0.99144486,0.13052619,-0.82917124,0.55899468,0.01
12.0,0.0,2022.0,11.0,4.0,2.55666667,0.46,1.0,0.0,-0.82897072,0.55929201,0.02
13.0,0.0,2022.0,11.0,4.0,0.76,0.02,0.99144486,-0.13052619,-0.82877009,0.55958926,9.47
14.0,0.0,2022.0,11.0,4.0,0.01833333,0.02,0.96592583,-0.25881905,-0.82856935,0.55988645,4.88
15.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.92387953,-0.38268343,-0.8283685,0.56018356,9.465
16.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.8660254,-0.5,-0.82816755,0.5604806,9.35
17.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.79335334,-0.60876143,-0.82796649,0.56077757,9.155
18.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.70710678,-0.70710678,-0.82776533,0.56107447,9.07
19.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.60876143,-0.79335334,-0.82756406,0.56137129,8.9
20.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.5,-0.8660254,-0.82736268,0.56166805,8.805
21.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.38268343,-0.92387953,-0.8271612,0.56196473,8.7
22.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.25881905,-0.96592583,-0.82695961,0.56226133,8.98
23.0,0.0,2022.0,11.0,4.0,0.01,0.01,0.13052619,-0.99144486,-0.82675791,0.56255787,8.915
24.0,0.0,2022.0,11.0,4.0,0.09333333,0.02,0.0,-1.0,-0.82655611,0.56285433,8.95
25.0,0.0,2022.0,11.0,4.0,5.67857143,9.47,-0.13052619,-0.99144486,-0.8263542,0.56315072,9.07
26.0,0.0,2022.0,11.0,4.0,5.55428571,4.88,-0.25881905,-0.96592583,-0.82615218,0.56344704,6.18
27.0,0.0,2022.0,11.0,4.0,12.45666667,9.465,-0.38268343,-0.92387953,-0.82595006,0.56374329,8.955
28.0,0.0,2022.0,11.0,4.0,9.48,9.35,-0.5,-0.8660254,-0.82574783,0.56403946,8.175
29.0,0.0,2022.0,11.0,4.0,9.1475,9.155,-0.60876143,-0.79335334,-0.8255455,0.56433556,17.22
30.0,0.0,2022.0,11.0,4.0,9.07,9.07,-0.70710678,-0.70710678,-0.82534306,0.56463159,13.21
31.0,0.0,2022.0,11.0,4.0,8.91,8.9,-0.79335334,-0.60876143,-0.82514051,0.56492755,8.84
32.0,0.0,2022.0,11.0,4.0,8.4875,8.805,-0.8660254,-0.5,-0.82493786,0.56522343,8.87
33.0,0.0,2022.0,11.0,4.0,7.14857143,8.7,-0.92387953,-0.38268343,-0.8247351,0.56551924,13.29
34.0,0.0,2022.0,11.0,4.0,8.91857143,8.98,-0.96592583,-0.25881905,-0.82453224,0.56581498,17.99
35.0,0.0,2022.0,11.0,4.0,8.88,8.915,-0.99144486,-0.13052619,-0.82432927,0.56611064,18.08
36.0,0.0,2022.0,11.0,4.0,8.68833333,8.95,-1.0,-0.0,-0.82412619,0.56640624,9.17
37.0,0.0,2022.0,11.0,4.0,8.15857143,9.07,-0.99144486,0.13052619,-0.82392301,0.56670176,3.12
38.0,0.0,2022.0,11.0,4.0,5.745,6.18,-0.96592583,0.25881905,-0.82371972,0.5669972,0.1
39.0,0.0,2022.0,11.0,4.0,8.9425,8.955,-0.92387953,0.38268343,-0.82351632,0.56729258,3.79
40.0,0.0,2022.0,11.0,4.0,8.175,8.175,-0.8660254,0.5,-0.82331282,0.56758788,0.12
41.0,0.0,2022.0,11.0,4.0,16.15333333,17.22,-0.79335334,0.60876143,-0.82310921,0.5678831,0.09
42.0,0.0,2022.0,11.0,4.0,13.21,13.21,-0.70710678,0.70710678,-0.8229055,0.56817826,9.07
43.0,0.0,2022.0,11.0,4.0,8.84333333,8.84,-0.60876143,0.79335334,-0.82270168,0.56847334,7.43
44.0,0.0,2022.0,11.0,4.0,8.854,8.87,-0.5,0.8660254,-0.82249776,0.56876835,3.84
45.0,0.0,2022.0,11.0,4.0,14.11857143,13.29,-0.38268343,0.92387953,-0.82229373,0.56906328,4.425
46.0,0.0,2022.0,11.0,4.0,17.95,17.99,-0.25881905,0.96592583,-0.82208959,0.56935815,4.18
47.0,0.0,2022.0,11.0,4.0,18.155,18.08,-0.13052619,0.99144486,-0.82188535,0.56965293,4.15
48.0,0.0,2022.0,11.0,4.0,8.87571429,9.17,-0.0,1.0,-0.82168101,0.56994765,0.02
1.0,0.0,2022.0,11.0,5.0,2.26,3.12,0.13052619,0.99144486,-0.82147655,0.57024229,2.07
2.0,0.0,2022.0,11.0,5.0,0.1,0.1,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3.0,0.0,2022.0,11.0,5.0,2.25428571,3.79,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4.0,0.0,2022.0,11.0,5.0,1.15571429,0.12,0.5,0.8660254,-0.82086256,0.57112578,0.01
5.0,0.0,2022.0,11.0,5.0,1.66142857,0.09,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6.0,0.0,2022.0,11.0,5.0,8.31714286,9.07,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7.0,0.0,2022.0,11.0,5.0,6.59857143,7.43,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8.0,0.0,2022.0,11.0,5.0,4.36571429,3.84,0.8660254,0.5,-0.82004243,0.57230273,0.01
9.0,0.0,2022.0,11.0,5.0,5.13333333,4.425,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10.0,0.0,2022.0,11.0,5.0,5.28,4.18,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11.0,0.0,2022.0,11.0,5.0,5.11166667,4.15,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12.0,0.0,2022.0,11.0,5.0,1.15428571,0.02,1.0,0.0,-0.81922061,0.57347851,0.015
13.0,0.0,2022.0,11.0,5.0,2.07166667,2.07,0.99144486,-0.13052619,-0.81901489,0.57377227,0.02
14.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,-0.25881905,-0.81880906,0.57406595,0.015
15.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,-0.38268343,-0.81860313,0.57435957,0.025
16.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,-0.5,-0.8183971,0.5746531,0.03
17.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,-0.60876143,-0.81819096,0.57494657,4.885
18.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,-0.70710678,-0.81798471,0.57523996,0.03
19.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,-0.79335334,-0.81777836,0.57553327,0.03
20.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.5,-0.8660254,-0.81757191,0.57582652,0.03
21.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.38268343,-0.92387953,-0.81736535,0.57611969,4.865
22.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.25881905,-0.96592583,-0.81715868,0.57641278,0.03
23.0,0.0,2022.0,11.0,5.0,0.01,0.01,0.13052619,-0.99144486,-0.81695191,0.5767058,9.635
24.0,0.0,2022.0,11.0,5.0,0.015,0.015,0.0,-1.0,-0.81674503,0.57699874,9.685
25.0,0.0,2022.0,11.0,5.0,0.018,0.02,-0.13052619,-0.99144486,-0.81653805,0.57729162,9.545
26.0,0.0,2022.0,11.0,5.0,0.01666667,0.015,-0.25881905,-0.96592583,-0.81633097,0.57758441,4.97
27.0,0.0,2022.0,11.0,5.0,0.025,0.025,-0.38268343,-0.92387953,-0.81612377,0.57787714,0.06
28.0,0.0,2022.0,11.0,5.0,0.83166667,0.03,-0.5,-0.8660254,-0.81591648,0.57816979,0.03
29.0,0.0,2022.0,11.0,5.0,4.725,4.885,-0.60876143,-0.79335334,-0.81570908,0.57846236,5.03
30.0,0.0,2022.0,11.0,5.0,1.54333333,0.03,-0.70710678,-0.70710678,-0.81550157,0.57875486,5.04
31.0,0.0,2022.0,11.0,5.0,1.63833333,0.03,-0.79335334,-0.60876143,-0.81529396,0.57904729,9.4
32.0,0.0,2022.0,11.0,5.0,0.04,0.03,-0.8660254,-0.5,-0.81508624,0.57933964,9.92
33.0,0.0,2022.0,11.0,5.0,3.73,4.865,-0.92387953,-0.38268343,-0.81487842,0.57963191,10.935
34.0,0.0,2022.0,11.0,5.0,0.85333333,0.03,-0.96592583,-0.25881905,-0.8146705,0.57992412,17.995
35.0,0.0,2022.0,11.0,5.0,9.61666667,9.635,-0.99144486,-0.13052619,-0.81446247,0.58021624,21.055
36.0,0.0,2022.0,11.0,5.0,9.685,9.685,-1.0,-0.0,-0.81425433,0.5805083,21.76
37.0,0.0,2022.0,11.0,5.0,8.5,9.545,-0.99144486,0.13052619,-0.81404609,0.58080027,17.56
38.0,0.0,2022.0,11.0,5.0,3.062,4.97,-0.96592583,0.25881905,-0.81383775,0.58109218,10.57
39.0,0.0,2022.0,11.0,5.0,2.16857143,0.06,-0.92387953,0.38268343,-0.8136293,0.58138401,0.03
40.0,0.0,2022.0,11.0,5.0,0.04333333,0.03,-0.8660254,0.5,-0.81342075,0.58167576,0.02
41.0,0.0,2022.0,11.0,5.0,5.02166667,5.03,-0.79335334,0.60876143,-0.81321209,0.58196744,5.41
42.0,0.0,2022.0,11.0,5.0,5.11166667,5.04,-0.70710678,0.70710678,-0.81300333,0.58225904,9.865
43.0,0.0,2022.0,11.0,5.0,8.805,9.4,-0.60876143,0.79335334,-0.81279446,0.58255057,2.69
44.0,0.0,2022.0,11.0,5.0,9.85166667,9.92,-0.5,0.8660254,-0.81258549,0.58284203,10.005
45.0,0.0,2022.0,11.0,5.0,12.51166667,10.935,-0.38268343,0.92387953,-0.81237641,0.58313341,17.8
46.0,0.0,2022.0,11.0,5.0,18.20833333,17.995,-0.25881905,0.96592583,-0.81216723,0.58342471,20.35
47.0,0.0,2022.0,11.0,5.0,20.68333333,21.055,-0.13052619,0.99144486,-0.81195794,0.58371594,20.34
