TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Med$PerMWHr
25,0.0,2022.0,11.0,2.0,0.03,0.03,-0.13052619,-0.99144486,-0.84524906,0.53437256,8.34
26,0.0,2022.0,11.0,2.0,0.03,0.03,-0.25881905,-0.96592583,-0.84505736,0.53467565,8.52
27,0.0,2022.0,11.0,2.0,0.03,0.03,-0.38268343,-0.92387953,-0.84486556,0.53497868,8.62
28,0.0,2022.0,11.0,2.0,0.03,0.03,-0.5,-0.8660254,-0.84467364,0.53528164,8.58
29,0.0,2022.0,11.0,2.0,0.03,0.03,-0.60876143,-0.79335334,-0.84448162,0.53558453,8.87
30,0.0,2022.0,11.0,2.0,0.03,0.03,-0.70710678,-0.70710678,-0.84428949,0.53588735,8.91
31,0.0,2022.0,11.0,2.0,20.13333333,8.26,-0.79335334,-0.60876143,-0.84409725,0.53619011,36.3
32,0.0,2022.0,11.0,2.0,8.36714286,8.37,-0.8660254,-0.5,-0.8439049,0.53649279,66.985
33,0.0,2022.0,11.0,2.0,7.39285714,8.34,-0.92387953,-0.38268343,-0.84371245,0.5367954,38.27
34,0.0,2022.0,11.0,2.0,7.77857143,8.52,-0.96592583,-0.25881905,-0.84351988,0.53709795,37.02
35,0.0,2022.0,11.0,2.0,7.62571429,8.62,-0.99144486,-0.13052619,-0.84332721,0.53740043,9.375
36,0.0,2022.0,11.0,2.0,8.604,8.58,-1.0,-0.0,-0.84313443,0.53770283,9.235
37,0.0,2022.0,11.0,2.0,8.26142857,8.87,-0.99144486,0.13052619,-0.84294154,0.53800517,9.21
38,0.0,2022.0,11.0,2.0,9.294,8.91,-0.96592583,0.25881905,-0.84274854,0.53830744,8.77
39,0.0,2022.0,11.0,2.0,27.41428571,36.3,-0.92387953,0.38268343,-0.84255543,0.53860964,8.715
40,0.0,2022.0,11.0,2.0,61.195,66.985,-0.8660254,0.5,-0.84236222,0.53891177,8.42
41,0.0,2022.0,11.0,2.0,37.28714286,38.27,-0.79335334,0.60876143,-0.84216889,0.53921383,8.39
42,0.0,2022.0,11.0,2.0,33.56857143,37.02,-0.70710678,0.70710678,-0.84197546,0.53951582,8.65
43,0.0,2022.0,11.0,2.0,9.58333333,9.375,-0.60876143,0.79335334,-0.84178192,0.53981775,8.6
44,0.0,2022.0,11.0,2.0,14.015,9.235,-0.5,0.8660254,-0.84158827,0.5401196,4.415
45,0.0,2022.0,11.0,2.0,9.09571429,9.21,-0.38268343,0.92387953,-0.84139451,0.54042138,9.145
46,0.0,2022.0,11.0,2.0,8.87,8.77,-0.25881905,0.96592583,-0.84120065,0.5407231,9.11
47,0.0,2022.0,11.0,2.0,7.38666667,8.715,-0.13052619,0.99144486,-0.84100668,0.54102474,9.315
48,0.0,2022.0,11.0,2.0,7.30142857,8.42,-0.0,1.0,-0.8408126,0.54132632,0.23
1,0.0,2022.0,11.0,3.0,8.40428571,8.39,0.13052619,0.99144486,-0.84061841,0.54162782,5.26
2,0.0,2022.0,11.0,3.0,15.69,8.65,0.25881905,0.96592583,-0.84042411,0.54192926,0.02
3,0.0,2022.0,11.0,3.0,8.59428571,8.6,0.38268343,0.92387953,-0.8402297,0.54223062,0.02
4,0.0,2022.0,11.0,3.0,4.53166667,4.415,0.5,0.8660254,-0.84003519,0.54253192,0.02
5,0.0,2022.0,11.0,3.0,7.68166667,9.145,0.60876143,0.79335334,-0.83984057,0.54283314,0.02
6,0.0,2022.0,11.0,3.0,9.12666667,9.11,0.70710678,0.70710678,-0.83964584,0.5431343,0.01
7,0.0,2022.0,11.0,3.0,9.135,9.315,0.79335334,0.60876143,-0.839451,0.54343539,0.01
8,0.0,2022.0,11.0,3.0,0.23,0.23,0.8660254,0.5,-0.83925605,0.5437364,0.01
9,0.0,2022.0,11.0,3.0,5.20666667,5.26,0.92387953,0.38268343,-0.839061,0.54403735,0.01
10,0.0,2022.0,11.0,3.0,0.02,0.02,0.96592583,0.25881905,-0.83886584,0.54433823,0.01
11,0.0,2022.0,11.0,3.0,0.02,0.02,0.99144486,0.13052619,-0.83867057,0.54463904,0.01
12,0.0,2022.0,11.0,3.0,0.01857143,0.02,1.0,0.0,-0.83847519,0.54493977,0.02
13,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.99144486,-0.13052619,-0.83827971,0.54524044,0.215
14,0.0,2022.0,11.0,3.0,0.01142857,0.01,0.96592583,-0.25881905,-0.83808411,0.54554104,4.065
15,0.0,2022.0,11.0,3.0,0.01,0.01,0.92387953,-0.38268343,-0.83788841,0.54584156,8.73
16,0.0,2022.0,11.0,3.0,0.01,0.01,0.8660254,-0.5,-0.8376926,0.54614202,8.65
17,0.0,2022.0,11.0,3.0,0.01,0.01,0.79335334,-0.60876143,-0.83749669,0.5464424,71.78
18,0.0,2022.0,11.0,3.0,0.01,0.01,0.70710678,-0.70710678,-0.83730066,0.54674272,8.675
19,0.0,2022.0,11.0,3.0,0.01166667,0.01,0.60876143,-0.79335334,-0.83710453,0.54704296,10.36
20,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.5,-0.8660254,-0.83690829,0.54734314,8.23
21,0.0,2022.0,11.0,3.0,1.59166667,0.215,0.38268343,-0.92387953,-0.83671194,0.54764324,8.285
22,0.0,2022.0,11.0,3.0,4.20333333,4.065,0.25881905,-0.96592583,-0.83651549,0.54794328,8.35
23,0.0,2022.0,11.0,3.0,7.72714286,8.73,0.13052619,-0.99144486,-0.83631893,0.54824324,20.26
24,0.0,2022.0,11.0,3.0,12.93857143,8.65,0.0,-1.0,-0.83612226,0.54854314,31.775
25,0.0,2022.0,11.0,3.0,61.14,71.78,-0.13052619,-0.99144486,-0.83592548,0.54884296,4.54
26,0.0,2022.0,11.0,3.0,29.62,8.675,-0.25881905,-0.96592583,-0.83572859,0.54914271,31.12
27,0.0,2022.0,11.0,3.0,33.28714286,10.36,-0.38268343,-0.92387953,-0.8355316,0.54944239,8.03
28,0.0,2022.0,11.0,3.0,8.23,8.23,-0.5,-0.8660254,-0.8353345,0.549742,7.9
29,0.0,2022.0,11.0,3.0,8.27333333,8.285,-0.60876143,-0.79335334,-0.83513729,0.55004154,7.94
30,0.0,2022.0,11.0,3.0,8.53833333,8.35,-0.70710678,-0.70710678,-0.83493998,0.55034101,7.84
31,0.0,2022.0,11.0,3.0,20.70333333,20.26,-0.79335334,-0.60876143,-0.83474256,0.55064041,7.865
32,0.0,2022.0,11.0,3.0,31.775,31.775,-0.8660254,-0.5,-0.83454503,0.55093974,7.93
33,0.0,2022.0,11.0,3.0,8.39333333,4.54,-0.92387953,-0.38268343,-0.83434739,0.551239,8.04
34,0.0,2022.0,11.0,3.0,41.09,31.12,-0.96592583,-0.25881905,-0.83414965,0.55153818,20.19
35,0.0,2022.0,11.0,3.0,7.97,8.03,-0.99144486,-0.13052619,-0.8339518,0.5518373,8.25
36,0.0,2022.0,11.0,3.0,7.97833333,7.9,-1.0,-0.0,-0.83375384,0.55213634,8.22
37,0.0,2022.0,11.0,3.0,7.93666667,7.94,-0.99144486,0.13052619,-0.83355577,0.55243531,8.2
38,0.0,2022.0,11.0,3.0,7.81666667,7.84,-0.96592583,0.25881905,-0.8333576,0.55273422,8.09
39,0.0,2022.0,11.0,3.0,7.85166667,7.865,-0.92387953,0.38268343,-0.83315932,0.55303305,4.33
40,0.0,2022.0,11.0,3.0,7.98,7.93,-0.8660254,0.5,-0.83296093,0.55333181,0.385
41,0.0,2022.0,11.0,3.0,8.04,8.04,-0.79335334,0.60876143,-0.83276244,0.55363049,4.84
42,0.0,2022.0,11.0,3.0,20.53,20.19,-0.70710678,0.70710678,-0.83256383,0.55392911,8.35
43,0.0,2022.0,11.0,3.0,8.25,8.25,-0.60876143,0.79335334,-0.83236513,0.55422766,8.17
44,0.0,2022.0,11.0,3.0,8.2525,8.22,-0.5,0.8660254,-0.83216631,0.55452613,8.37
45,0.0,2022.0,11.0,3.0,8.12857143,8.2,-0.38268343,0.92387953,-0.83196739,0.55482454,0.42
46,0.0,2022.0,11.0,3.0,6.87571429,8.09,-0.25881905,0.96592583,-0.83176836,0.55512287,0.44
47,0.0,2022.0,11.0,3.0,3.74285714,4.33,-0.13052619,0.99144486,-0.83156922,0.55542113,8.99
48,0.0,2022.0,11.0,3.0,2.30875,0.385,-0.0,1.0,-0.83136998,0.55571932,0.44
1,0.0,2022.0,11.0,4.0,5.40714286,4.84,0.13052619,0.99144486,-0.83117063,0.55601744,0.02
2,0.0,2022.0,11.0,4.0,7.92714286,8.35,0.25881905,0.96592583,-0.83097117,0.55631548,0.02
3,0.0,2022.0,11.0,4.0,7.67571429,8.17,0.38268343,0.92387953,-0.8307716,0.55661346,0.01
4,0.0,2022.0,11.0,4.0,7.45714286,8.37,0.5,0.8660254,-0.83057193,0.55691136,0.01
5,0.0,2022.0,11.0,4.0,2.63714286,0.42,0.60876143,0.79335334,-0.83037215,0.55720919,0.01
6,0.0,2022.0,11.0,4.0,2.82714286,0.44,0.70710678,0.70710678,-0.83017227,0.55750695,0.01
7,0.0,2022.0,11.0,4.0,9.90714286,8.99,0.79335334,0.60876143,-0.82997228,0.55780464,0.01
8,0.0,2022.0,11.0,4.0,2.45166667,0.44,0.8660254,0.5,-0.82977218,0.55810226,0.01
9,0.0,2022.0,11.0,4.0,0.76571429,0.02,0.92387953,0.38268343,-0.82957197,0.5583998,0.01
10,0.0,2022.0,11.0,4.0,0.01833333,0.02,0.96592583,0.25881905,-0.82937166,0.55869728,0.01
11,0.0,2022.0,11.0,4.0,0.01,0.01,0.99144486,0.13052619,-0.82917124,0.55899468,0.01
12,0.0,2022.0,11.0,4.0,0.01,0.01,1.0,0.0,-0.82897072,0.55929201,0.01
13,0.0,2022.0,11.0,4.0,0.01,0.01,0.99144486,-0.13052619,-0.82877009,0.55958926,8.72
14,0.0,2022.0,11.0,4.0,0.01,0.01,0.96592583,-0.25881905,-0.82856935,0.55988645,4.39
15,0.0,2022.0,11.0,4.0,0.01,0.01,0.92387953,-0.38268343,-0.8283685,0.56018356,8.56
16,0.0,2022.0,11.0,4.0,0.01,0.01,0.8660254,-0.5,-0.82816755,0.5604806,8.45
17,0.0,2022.0,11.0,4.0,0.01,0.01,0.79335334,-0.60876143,-0.82796649,0.56077757,8.14
18,0.0,2022.0,11.0,4.0,0.01,0.01,0.70710678,-0.70710678,-0.82776533,0.56107447,7.85
19,0.0,2022.0,11.0,4.0,0.01,0.01,0.60876143,-0.79335334,-0.82756406,0.56137129,7.57
20,0.0,2022.0,11.0,4.0,0.08,0.01,0.5,-0.8660254,-0.82736268,0.56166805,7.53
21,0.0,2022.0,11.0,4.0,5.22142857,8.72,0.38268343,-0.92387953,-0.8271612,0.56196473,7.46
22,0.0,2022.0,11.0,4.0,5.05428571,4.39,0.25881905,-0.96592583,-0.82695961,0.56226133,7.88
23,0.0,2022.0,11.0,4.0,11.24666667,8.56,0.13052619,-0.99144486,-0.82675791,0.56255787,7.825
24,0.0,2022.0,11.0,4.0,8.56166667,8.45,0.0,-1.0,-0.82655611,0.56285433,7.845
25,0.0,2022.0,11.0,4.0,8.13,8.14,-0.13052619,-0.99144486,-0.8263542,0.56315072,7.99
26,0.0,2022.0,11.0,4.0,7.85,7.85,-0.25881905,-0.96592583,-0.82615218,0.56344704,5.43
27,0.0,2022.0,11.0,4.0,7.54666667,7.57,-0.38268343,-0.92387953,-0.82595006,0.56374329,7.92
28,0.0,2022.0,11.0,4.0,7.2475,7.53,-0.5,-0.8660254,-0.82574783,0.56403946,7.225
29,0.0,2022.0,11.0,4.0,6.10428571,7.46,-0.60876143,-0.79335334,-0.8255455,0.56433556,15.22
30,0.0,2022.0,11.0,4.0,7.82,7.88,-0.70710678,-0.70710678,-0.82534306,0.56463159,11.6
31,0.0,2022.0,11.0,4.0,7.78666667,7.825,-0.79335334,-0.60876143,-0.82514051,0.56492755,7.79
32,0.0,2022.0,11.0,4.0,7.615,7.845,-0.8660254,-0.5,-0.82493786,0.56522343,7.82
33,0.0,2022.0,11.0,4.0,7.18571429,7.99,-0.92387953,-0.38268343,-0.8247351,0.56551924,11.78
34,0.0,2022.0,11.0,4.0,5.05166667,5.43,-0.96592583,-0.25881905,-0.82453224,0.56581498,15.98
35,0.0,2022.0,11.0,4.0,7.9075,7.92,-0.99144486,-0.13052619,-0.82432927,0.56611064,16.085
36,0.0,2022.0,11.0,4.0,7.225,7.225,-1.0,-0.0,-0.82412619,0.56640624,8.3
37,0.0,2022.0,11.0,4.0,14.26666667,15.22,-0.99144486,0.13052619,-0.82392301,0.56670176,2.75
38,0.0,2022.0,11.0,4.0,11.6,11.6,-0.96592583,0.25881905,-0.82371972,0.5669972,0.02
39,0.0,2022.0,11.0,4.0,7.8,7.79,-0.92387953,0.38268343,-0.82351632,0.56729258,3.3
40,0.0,2022.0,11.0,4.0,7.832,7.82,-0.8660254,0.5,-0.82331282,0.56758788,0.02
41,0.0,2022.0,11.0,4.0,12.51571429,11.78,-0.79335334,0.60876143,-0.82310921,0.5678831,0.02
42,0.0,2022.0,11.0,4.0,15.95666667,15.98,-0.70710678,0.70710678,-0.8229055,0.56817826,8.22
43,0.0,2022.0,11.0,4.0,16.19,16.085,-0.60876143,0.79335334,-0.82270168,0.56847334,6.74
44,0.0,2022.0,11.0,4.0,7.95857143,8.3,-0.5,0.8660254,-0.82249776,0.56876835,3.61
45,0.0,2022.0,11.0,4.0,1.96857143,2.75,-0.38268343,0.92387953,-0.82229373,0.56906328,4.19
46,0.0,2022.0,11.0,4.0,0.02,0.02,-0.25881905,0.96592583,-0.82208959,0.56935815,4.03
47,0.0,2022.0,11.0,4.0,2.00857143,3.3,-0.13052619,0.99144486,-0.82188535,0.56965293,4.025
48,0.0,2022.0,11.0,4.0,0.96285714,0.02,-0.0,1.0,-0.82168101,0.56994765,0.02
1,0.0,2022.0,11.0,5.0,1.44285714,0.02,0.13052619,0.99144486,-0.82147655,0.57024229,2.125
2,0.0,2022.0,11.0,5.0,7.53857143,8.22,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3,0.0,2022.0,11.0,5.0,5.99571429,6.74,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4,0.0,2022.0,11.0,5.0,4.04285714,3.61,0.5,0.8660254,-0.82086256,0.57112578,0.01
5,0.0,2022.0,11.0,5.0,4.88833333,4.19,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6,0.0,2022.0,11.0,5.0,5.10571429,4.03,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7,0.0,2022.0,11.0,5.0,4.995,4.025,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8,0.0,2022.0,11.0,5.0,1.13714286,0.02,0.8660254,0.5,-0.82004243,0.57230273,0.01
9,0.0,2022.0,11.0,5.0,2.13333333,2.125,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12,0.0,2022.0,11.0,5.0,0.01,0.01,1.0,0.0,-0.81922061,0.57347851,0.01
13,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,-0.13052619,-0.81901489,0.57377227,0.01
14,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,-0.25881905,-0.81880906,0.57406595,0.01
15,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,-0.38268343,-0.81860313,0.57435957,0.02
16,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,-0.5,-0.8183971,0.5746531,0.02
17,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,-0.60876143,-0.81819096,0.57494657,4.425
18,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,-0.70710678,-0.81798471,0.57523996,0.025
19,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,-0.79335334,-0.81777836,0.57553327,0.03
20,0.0,2022.0,11.0,5.0,0.01,0.01,0.5,-0.8660254,-0.81757191,0.57582652,0.02
21,0.0,2022.0,11.0,5.0,0.01,0.01,0.38268343,-0.92387953,-0.81736535,0.57611969,4.39
22,0.0,2022.0,11.0,5.0,0.01333333,0.01,0.25881905,-0.96592583,-0.81715868,0.57641278,0.02
23,0.0,2022.0,11.0,5.0,0.02,0.02,0.13052619,-0.99144486,-0.81695191,0.5767058,8.625
24,0.0,2022.0,11.0,5.0,0.74833333,0.02,0.0,-1.0,-0.81674503,0.57699874,8.735
25,0.0,2022.0,11.0,5.0,4.3,4.425,-0.13052619,-0.99144486,-0.81653805,0.57729162,8.655
26,0.0,2022.0,11.0,5.0,1.4,0.025,-0.25881905,-0.96592583,-0.81633097,0.57758441,4.41
27,0.0,2022.0,11.0,5.0,1.475,0.03,-0.38268343,-0.92387953,-0.81612377,0.57787714,0.02
28,0.0,2022.0,11.0,5.0,0.02,0.02,-0.5,-0.8660254,-0.81591648,0.57816979,0.02
29,0.0,2022.0,11.0,5.0,3.34333333,4.39,-0.60876143,-0.79335334,-0.81570908,0.57846236,4.365
30,0.0,2022.0,11.0,5.0,0.77,0.02,-0.70710678,-0.70710678,-0.81550157,0.57875486,4.385
31,0.0,2022.0,11.0,5.0,8.62666667,8.625,-0.79335334,-0.60876143,-0.81529396,0.57904729,8.205
32,0.0,2022.0,11.0,5.0,8.735,8.735,-0.8660254,-0.5,-0.81508624,0.57933964,7.485
33,0.0,2022.0,11.0,5.0,7.7,8.655,-0.92387953,-0.38268343,-0.81487842,0.57963191,9.4
34,0.0,2022.0,11.0,5.0,2.688,4.41,-0.96592583,-0.25881905,-0.8146705,0.57992412,15.9
35,0.0,2022.0,11.0,5.0,1.89142857,0.02,-0.99144486,-0.13052619,-0.81446247,0.58021624,18.635
36,0.0,2022.0,11.0,5.0,0.02,0.02,-1.0,-0.0,-0.81425433,0.5805083,19.17
37,0.0,2022.0,11.0,5.0,4.34666667,4.365,-0.99144486,0.13052619,-0.81404609,0.58080027,15.115
38,0.0,2022.0,11.0,5.0,4.435,4.385,-0.96592583,0.25881905,-0.81383775,0.58109218,9.085
39,0.0,2022.0,11.0,5.0,7.66166667,8.205,-0.92387953,0.38268343,-0.8136293,0.58138401,0.02
40,0.0,2022.0,11.0,5.0,7.58,7.485,-0.8660254,0.5,-0.81342075,0.58167576,0.02
41,0.0,2022.0,11.0,5.0,10.81,9.4,-0.79335334,0.60876143,-0.81321209,0.58196744,4.48
42,0.0,2022.0,11.0,5.0,16.06333333,15.9,-0.70710678,0.70710678,-0.81300333,0.58225904,8.6
43,0.0,2022.0,11.0,5.0,18.30166667,18.635,-0.60876143,0.79335334,-0.81279446,0.58255057,2.34
44,0.0,2022.0,11.0,5.0,17.50428571,19.17,-0.5,0.8660254,-0.81258549,0.58284203,8.81
45,0.0,2022.0,11.0,5.0,15.11666667,15.115,-0.38268343,0.92387953,-0.81237641,0.58313341,16.78
46,0.0,2022.0,11.0,5.0,9.05166667,9.085,-0.25881905,0.96592583,-0.81216723,0.58342471,19.22
47,0.0,2022.0,11.0,5.0,0.82333333,0.02,-0.13052619,0.99144486,-0.81195794,0.58371594,19.22
48,0.0,2022.0,11.0,5.0,0.02,0.02,-0.0,1.0,-0.81174855,0.58400709,19.22
1,0.0,2022.0,11.0,6.0,4.25,4.48,0.13052619,0.99144486,-0.81153906,0.58429817,10.31
2,0.0,2022.0,11.0,6.0,9.70833333,8.6,0.25881905,0.96592583,-0.81132946,0.58458918,8.48
3,0.0,2022.0,11.0,6.0,2.46,2.34,0.38268343,0.92387953,-0.81111976,0.58488011,4.885
4,0.0,2022.0,11.0,6.0,8.8,8.81,0.5,0.8660254,-0.81090995,0.58517096,4.62
5,0.0,2022.0,11.0,6.0,16.19,16.78,0.60876143,0.79335334,-0.81070004,0.58546174,4.47
6,0.0,2022.0,11.0,6.0,19.21,19.22,0.70710678,0.70710678,-0.81049002,0.58575244,0.03
7,0.0,2022.0,11.0,6.0,19.22,19.22,0.79335334,0.60876143,-0.8102799,0.58604307,0.01
